protein_id	DMSO_R1	DMSO_R2	DMSO_R3	DMSO_R4	Erl_R1	Erl_R2	Erl_R3	Erl_R4	Lap_R1	Lap_R2	Lap_r3	Lap_R4	Sor_R1	Sor_R2	Sor_R3	Sor_R4	Sun_R1	Sun_R2	Sun_R3	Sun_R4
sp|Q8WWC4|CB047_HUMAN	9.62694	9.41088	8.95771	11.0499	9.03825	11.3223	8.68279	10.1267	9.79921	10.3535	10.0772	10.3637	11.0331	10.4034	8.99293	11.4992	7.95436	11.0581	8.50766	11.7422
sp|Q8WWH5|TRUB1_HUMAN	9.34712	9.82158	9.84801	9.56693	10.0416	9.41712	9.60331	9.61083	9.87267	8.68048	9.41787	8.96563	9.7311	11.7256	8.48963	11.9132	9.6513	11.7115	10.2228	12.3619
sp|Q8WWK9|CKAP2_HUMAN	16.3455	6.44502	11.2576	6.76321	10.55	9.16545	8.00153	19.1419	6.84749	10.2076	7.15407	13.1683	8.44355	9.38338	8.0645	7.96933	11.5852	11.0268	11.8247	6.65484
sp|Q8WWM7|ATX2L_HUMAN	10.243	9.73466	10.2783	9.53655	11.0221	8.27181	10.8549	8.86433	9.86264	8.59678	9.46124	8.60642	10.1269	10.4911	9.88642	10.7055	11.0857	10.5653	10.4786	11.3278
sp|Q8WWQ0|PHIP_HUMAN	9.8428	9.68195	9.24098	10.5265	9.93349	11.1311	9.79502	10.5098	10.5203	10.5167	9.55337	11.6548	9.67914	9.33086	9.77163	9.73915	9.74393	9.61973	9.67593	9.53283
sp|Q8WWV3|RT4I1_HUMAN	9.35564	10.1525	9.10224	10.308	9.12835	10.3598	9.58995	9.68191	9.76702	10.2781	10.3981	10.1899	9.53872	11.3865	9.58166	11.1005	8.73401	11.2993	9.38102	10.6667
sp|Q8WWY3|PRP31_HUMAN	9.58263	10.0982	9.92877	9.98105	9.65286	11.1931	9.53034	10.2322	10.1299	11.166	9.49185	10.6821	9.11624	9.95531	9.86466	10.2641	9.16018	9.94548	9.7878	10.2371
sp|Q8WWZ7|ABCA5_HUMAN	10.4045	9.78665	10.601	11.1616	9.57614	8.72145	9.85144	8.6451	12.1271	9.78835	11.4018	8.80506	9.82547	10.472	10.7196	9.20271	9.57862	9.71976	10.0773	9.53442
sp|Q8WX92|NELFB_HUMAN	10.0826	9.13822	9.96408	9.55775	9.83358	10.7272	9.42349	9.73887	11.2754	10.8573	9.68501	10.9044	9.4352	9.24427	10.0316	10.348	9.64254	9.76372	9.26911	11.0777
sp|Q8WX93|PALLD_HUMAN	10.1757	10.3269	10.0668	9.79768	11.5809	9.1979	11.0128	10.6041	10.0139	9.22642	10.1544	9.22654	10.9998	7.97367	10.6512	9.25907	11.7505	8.75429	9.791	9.43627
sp|Q8WX93-9|PALLD_HUMAN	10.9814	11.1503	9.74184	9.59375	10.8097	9.96881	11.783	9.0879	8.5524	8.3823	9.73808	10.4608	13.2601	6.89469	11.8072	8.7823	11.9679	8.03251	11.3984	7.60671
sp|Q8WXA3|RUFY2_HUMAN	8.77549	10.3885	9.37846	9.94153	11.056	10.4176	10.6468	10.8522	9.17552	9.38867	9.73505	9.92142	10.0037	10.8646	9.45231	9.62988	11.0633	8.8667	9.39462	11.0477
sp|Q8WXA9-2|SREK1_HUMAN	10.144	9.94164	10.6787	9.04089	9.62405	10.0042	9.85037	9.24399	10.445	9.46185	9.91059	10.2473	8.55989	9.98832	10.1749	9.87577	10.8887	10.9424	10.6585	10.3189
sp|Q8WXD9|CSKI1_HUMAN	10.0117	8.01754	9.22551	10.3076	8.71769	10.0721	10.1173	10.875	10.6227	8.11943	10.5158	10.383	10.7581	11.1522	10.5931	8.24919	11.4272	11.1011	10.7435	8.98996
sp|Q8WXE0|CSKI2_HUMAN	9.66984	10.9916	10.3216	10.972	10.639	8.74202	10.1701	9.21771	11.1954	9.11458	10.4604	8.91428	10.3596	9.21716	10.4225	9.80389	10.8036	9.26716	10.1092	9.60822
sp|Q8WXF1|PSPC1_HUMAN	9.3603	9.92812	9.10974	10.2163	9.46009	12.0102	9.78477	10.8546	10.1615	11.1079	9.93536	10.6837	8.96245	9.64982	9.67856	10.2092	9.12383	10.2358	9.93244	9.59545
sp|Q8WXG6|MADD_HUMAN	9.73452	10.7158	10.9692	9.93985	8.42209	10.1312	10.6385	9.21384	10.3417	10.3784	11.6436	8.91577	8.27645	11.4717	10.075	9.05506	10.0783	10.45	11.1155	8.43365
sp|Q8WXH0-2|SYNE2_HUMAN	8.45377	9.81694	8.13695	10.4716	9.24731	12.5538	8.49457	12.4498	9.92357	12.2391	9.20333	13.0243	8.27435	10.1828	8.68415	11.4997	9.31719	9.99113	8.16464	9.87087
sp|Q8WXH2|JPH3_HUMAN	10.5311	9.49352	7.63791	9.85575	9.12176	10.9747	11.079	10.1017	11.0216	10.1734	12.0691	10.8068	11.0759	8.50774	10.247	9.43609	9.27268	9.82758	9.3466	9.42008
sp|Q8WXI2|CNKR2_HUMAN	8.70179	9.50357	9.37594	10.3143	8.72349	13.9911	6.86495	13.3576	11.5007	12.0547	10.35	11.5217	8.79339	9.36158	8.63088	11.7129	5.89705	11.4726	7.85641	10.0153
sp|Q8WXI4|ACO11_HUMAN	9.05883	10.5755	8.99469	10.5914	9.51767	9.94592	9.31015	9.61388	10.856	10.1551	10.6397	9.62782	9.31669	11.2258	9.51953	11.1714	9.16854	10.18	9.78545	10.746
sp|Q8WXI9|P66B_HUMAN	9.42657	10.5881	9.10305	10.268	9.97142	10.185	10.2482	10.0169	10.2644	11.0106	9.0288	11.1291	9.53603	10.0521	10.7236	10.1677	10.2348	8.73089	9.05268	10.2619
sp|Q8WXW3|PIBF1_HUMAN	9.68478	9.24922	10.4528	10.119	9.5044	10.9627	9.32413	10.9581	9.82972	10.816	9.1791	11.0753	9.83644	10.197	9.83931	10.2921	9.46251	10.4572	9.22995	9.53019
sp|Q8WXX5|DNJC9_HUMAN	8.72117	9.29209	8.79479	8.78983	9.5715	12.4787	8.81372	12.3879	9.33158	12.8299	8.34523	11.5497	7.07747	10.5916	8.65867	11.7299	9.43842	10.6676	10.0853	10.845
sp|Q8WY36|BBX_HUMAN	10.6743	9.71788	9.96897	9.64424	11.951	8.66924	8.37105	10.677	10.4025	9.44291	9.02611	11.2505	11.9334	7.37163	9.07979	11.7979	11.3794	8.45786	10.3635	9.82092
sp|Q8WY91|THAP4_HUMAN	9.92576	10.7959	9.46781	9.8801	8.41268	11.4412	9.8729	9.72658	9.6512	11.2934	9.82902	11.1756	8.24091	10.3042	10.4147	9.47994	8.68728	11.2475	10.0837	10.0695
sp|Q8WYA6|CTBL1_HUMAN	9.59023	9.80263	10.081	10.9236	9.39622	11.128	9.61277	9.59794	10.2246	10.5512	8.19473	11.2162	9.28001	10.3698	9.20859	9.81095	9.30655	10.3508	9.52954	11.8247
sp|Q8WYL5|SSH1_HUMAN	10.136	9.4427	9.96266	9.07101	10.0132	10.3325	10.6708	10.6999	9.75079	9.19335	10.3083	9.92657	10.2702	9.25807	10.067	9.52069	10.9009	10.7023	10.2825	9.49061
sp|Q8WYN0|ATG4A_HUMAN	10.3322	10.1408	10.8998	9.37689	10.3988	8.38364	9.91274	7.60705	10.0914	8.4365	10.3155	8.50807	11.1252	10.2762	10.9078	10.1527	10.6786	10.1366	10.8489	11.4706
sp|Q8WYP5-2|ELYS_HUMAN	9.67638	9.98195	9.3449	9.66423	9.22195	11.3125	9.62896	10.8859	9.99814	11.0509	9.93983	11.1725	9.08835	9.74131	10.128	9.96476	9.86201	10.0664	10.1468	9.1241
sp|Q8WYQ3|CHC10_HUMAN	9.1072	9.11218	8.67669	9.75795	8.02717	10.0439	11.0653	8.79697	10.3848	9.41186	9.811	9.15021	7.80655	13.7896	13.1878	9.82981	7.28756	15.0292	11.0254	8.6989
sp|Q8WZ42-12|TITIN_HUMAN	10.4002	10.5492	10.5841	9.95439	10.3535	9.4306	10.1529	9.67685	10.2656	9.27237	10.8063	9.44873	10.7372	9.09613	10.2571	9.45259	10.5932	9.30205	10.2868	9.38017
sp|Q8WZ42-6|TITIN_HUMAN	11.1336	10.2911	10.8353	9.85847	10.4771	9.25779	10.6308	9.81085	9.35525	9.48011	10.5331	9.80718	10.7968	9.06623	10.4226	8.49558	11.3016	8.84025	10.9145	8.69163
sp|Q8WZ82|OVCA2_HUMAN	9.65431	10.1875	10.1806	10.6112	9.86764	10.0726	10.1798	9.30865	10.1732	9.8823	9.39081	10.2469	10.1333	10.1636	10.505	9.61445	10.3083	9.55721	9.96276	9.99988
sp|Q8WZA0|LZIC_HUMAN	9.06211	10.1762	11.4214	10.3072	10.0794	9.85404	9.49132	9.7919	9.54364	10.2203	8.23416	8.63938	9.02679	10.8748	9.19357	10.5419	10.4156	10.7472	9.05764	13.3215
sp|Q8WZA1|PMGT1_HUMAN	9.46682	10.3639	9.74161	9.93725	10.7322	8.92538	9.89258	9.19634	11.8325	9.04946	11.4201	9.32758	9.34829	10.7104	10.1166	10.1331	9.37197	10.199	9.58551	10.6492
sp|Q8WZA9|IRGQ_HUMAN	10.564	9.30164	11.1394	8.29418	10.9403	9.09836	10.6313	10.364	10.1622	8.74662	8.49588	9.18537	11.7382	8.2253	10.0219	10.2207	12.201	9.02231	11.1704	10.4769
sp|Q92484|ASM3A_HUMAN	7.537	9.43787	8.67437	11.9573	9.0324	14.0847	8.68757	13.0045	11.0861	13.8294	10.9243	10.3936	9.31916	8.03927	10.0683	9.48804	8.30046	9.33368	9.40291	7.39904
sp|Q92485|ASM3B_HUMAN	8.5429	10.2817	9.19518	11.4617	8.77812	12.8198	10.862	9.70834	10.6463	11.7659	9.72354	10.7321	9.28758	9.19305	9.71998	9.69763	9.23135	9.45328	10.2078	8.6917
sp|Q92499|DDX1_HUMAN	10.3386	10.2218	9.89019	9.69513	9.90863	9.88374	9.85427	10.3776	9.86529	9.98465	10.2509	10.2135	10.0001	9.75917	10.1022	9.88103	10.0821	9.9559	10.1431	9.5921
sp|Q92504|S39A7_HUMAN	10.889	9.93466	9.21682	9.42506	9.51532	9.34547	9.99712	9.89032	12.2485	8.91463	10.8386	9.23455	9.94737	9.12219	10.2754	10.1637	9.10981	10.9731	9.33885	11.6197
sp|Q92506|DHB8_HUMAN	8.89628	10.3698	8.88977	10.5377	9.45223	11.2313	9.28778	10.8479	9.97843	11.2455	9.95212	10.3613	9.02964	10.5118	9.4003	11.1332	8.68197	10.6031	9.27683	10.313
sp|Q92520|FAM3C_HUMAN	10.1532	8.35059	9.85627	9.15099	10.3886	11.3821	10.7536	9.76954	9.3072	10.1452	8.76875	9.58296	10.6323	8.87762	10.9171	10.7813	10.0817	10.6815	10.0621	10.3575
sp|Q92522|H1X_HUMAN	9.8532	8.93488	9.80644	9.94167	8.4542	12.1601	8.03559	13.2664	9.36581	12.3983	7.7148	11.5653	7.7425	10.8104	9.18266	11.198	9.29017	10.9904	9.40756	9.8816
sp|Q92523|CPT1B_HUMAN	9.79416	10.0603	9.50323	10.8748	9.66238	11.033	10.5927	9.31286	10.8144	10.913	10.7057	9.61611	9.6542	9.51385	10.8367	9.59923	8.71517	9.8395	9.84236	9.1163
sp|Q92526|TCPW_HUMAN	8.8553	9.83723	9.42194	11.0364	9.88573	10.1579	8.59139	11.9282	9.55103	11.2298	10.2629	8.96666	9.39337	9.68164	10.4715	9.3635	10.7316	10.6764	8.9001	11.0575
sp|Q92530|PSMF1_HUMAN	10.0371	10.6578	11.4557	10.1069	10.1168	10.2309	7.5779	10.041	9.51347	9.4142	7.87812	11.3526	9.31375	9.78788	8.74254	8.74795	10.409	10.5191	11.9965	12.1009
sp|Q92538|GBF1_HUMAN	10.2739	9.51055	10.3266	9.63333	10.0705	9.72787	10.2665	9.70138	10.9176	9.55921	9.91141	10.1653	10.556	9.62302	10.4313	9.58644	9.79584	9.96553	10.4497	9.52799
sp|Q92539|LPIN2_HUMAN	10.2336	10.9471	11.0339	10.603	11.678	8.12868	10.5141	9.06495	10.9307	8.61908	9.18557	9.02018	9.72524	9.58204	9.95474	10.0397	12.5352	7.62026	12.5112	8.07261
sp|Q92541|RTF1_HUMAN	9.01762	10.28	9.65391	9.72899	9.73754	11.3518	9.23127	11.0183	9.46962	11.4226	9.92154	10.6279	8.66007	10.3332	9.19221	10.5127	9.36758	10.3599	10.0057	10.1076
sp|Q92542|NICA_HUMAN	8.69617	10.1894	9.79009	11.309	9.70624	12.0393	10.4153	11.3377	13.1639	11.2817	10.3236	9.27383	9.43962	8.00271	9.18588	9.90087	9.21773	8.26327	9.50023	8.96338
sp|Q92544|TM9S4_HUMAN	9.66824	9.83796	9.85207	9.62566	10.3321	9.22025	9.02421	10.4653	9.44005	9.65398	9.85373	9.59964	10.2678	10.9133	10.0479	10.8622	10.8757	9.79061	10.1901	10.4791
sp|Q92545|TM131_HUMAN	8.81428	10.4228	9.64801	10.8791	10.7651	10.3816	8.69133	10.2852	10.0279	9.74592	9.50994	11.5491	10.0614	10.962	9.38763	9.68646	8.50783	10.3111	10.9485	9.41472
sp|Q92551|IP6K1_HUMAN	10.5692	8.66846	9.41624	9.94	9.00866	11.1308	9.98239	9.73215	10.7991	10.7199	11.4531	9.92444	11.407	9.05624	11.4793	10.045	8.03575	10.6049	9.34681	8.68056
sp|Q92552|RT27_HUMAN	8.92461	9.59799	9.55527	10.9258	9.45933	10.5939	9.21722	9.44823	10.3878	10.9218	9.11831	9.84374	8.8159	11.2284	9.51254	10.3255	9.07611	10.9942	9.18161	12.8718
sp|Q92558|WASF1_HUMAN	9.07431	10.4614	10.0892	9.1484	10.3328	10.1886	9.93495	10.5141	10.4632	10.5281	9.79328	9.68571	8.64398	9.81368	10.2711	10.4219	10.6448	9.84914	10.2454	9.89593
sp|Q92562|FIG4_HUMAN	10.0928	8.60344	9.87487	10.0004	8.47598	10.9389	9.54022	9.3886	10.3737	10.8355	9.37953	11.4718	10.2395	11.4928	10.5864	10.408	8.71524	10.232	10.236	9.11425
sp|Q92564|DCNL4_HUMAN	9.07846	10.1542	9.77888	9.53753	10.9109	9.81527	9.70214	10.017	9.8827	9.90921	8.74213	9.68891	9.76093	10.1393	11.1837	9.93875	10.5399	9.8091	10.6217	10.7893
sp|Q92572|AP3S1_HUMAN	8.97993	10.2578	9.7528	10.0312	9.63551	10.5453	9.78229	9.7933	11.9462	10.9141	9.00837	9.78584	8.8896	10.2436	9.24346	10.5074	8.67975	9.90824	10.4795	11.6158
sp|Q92574|TSC1_HUMAN	9.4761	10.1649	8.3734	8.75445	10.5243	10.0502	7.95401	10.9078	10.7375	10.0382	9.88533	11.2714	10.223	9.69672	10.1036	10.6758	9.6517	9.43736	10.2042	11.87
sp|Q92575|UBXN4_HUMAN	10.0498	9.61473	9.51202	10.1212	9.77522	10.0894	10.0648	9.88902	10.1884	9.66689	10.0339	9.6993	10.2903	9.92591	10.1067	10.6479	9.67873	10.7206	9.81609	10.1091
sp|Q92576|PHF3_HUMAN	9.42153	10.1134	9.16717	10.1298	9.23372	11.0374	9.70672	10.9775	9.87993	11.9	10.0148	11.1044	9.51618	9.24646	9.21768	9.93657	10.1667	9.48463	10.1986	9.54671
sp|Q92597|NDRG1_HUMAN	10.9807	9.49863	13.8925	8.07724	9.05521	11.5127	8.65966	11.6786	8.93123	11.3614	8.07014	10.1229	7.41129	10.1771	10.7658	6.71056	11.8908	9.181	15.6087	6.41403
sp|Q92598|HS105_HUMAN	10.6231	10.1912	10.0791	9.7535	10.3493	8.5829	10.7403	9.10436	10.3287	8.32517	10.3581	8.87863	10.9706	9.20159	10.6801	10.2794	11.0207	10.4066	9.77084	10.3557
sp|Q92599|SEPT8_HUMAN	10.5827	9.07872	10.0752	9.53692	9.47576	10.0301	10.968	8.96858	8.83922	10.0529	9.50979	10.9922	10.3838	10.4711	11.2175	8.94187	10.7414	10.3443	10.4884	9.30153
sp|Q92604|LGAT1_HUMAN	9.83663	10.6337	10.4214	10.6399	9.56416	9.06057	8.92491	10.1473	10.7275	9.95644	9.70081	9.70262	9.45967	9.94788	9.76805	10.1827	10.6293	10.1842	8.98957	11.5227
sp|Q92609-2|TBCD5_HUMAN	8.38982	9.93717	8.78421	9.16505	8.41809	12.3021	8.61663	12.4778	9.32374	13.1665	9.8322	11.3972	8.16839	11.7798	9.06756	11.4909	7.9352	10.5791	9.08064	10.0879
sp|Q92614|MY18A_HUMAN	10.4711	10.1479	10.2295	10.2602	10.3752	9.18899	10.4687	9.26294	9.9721	9.13199	10.6792	9.65321	11.2827	9.57951	10.4135	9.3317	10.5507	9.29974	10.2751	9.42593
sp|Q92615|LAR4B_HUMAN	11.0218	10.0657	9.89928	9.86175	10.3713	8.62319	10.7512	9.14113	10.199	8.36218	9.65117	9.93484	10.7299	9.51994	11.6745	8.94532	11.2157	9.89137	10.7379	9.40291
sp|Q92616|GCN1L_HUMAN	10.2737	9.88836	10.2685	9.59106	10.6115	8.98482	10.6595	9.28886	10.5002	8.88791	9.74643	9.25438	11.4386	9.76655	10.55	10.2322	10.0334	9.61514	10.0156	10.3934
sp|Q92620|PRP16_HUMAN	9.01839	11.1699	9.04047	9.75018	9.77498	11.2204	10.4405	10.6764	9.55337	11.3135	10.5072	9.88234	8.97966	9.85386	9.95422	10.8518	9.90536	9.2105	9.48192	9.41494
sp|Q92621|NU205_HUMAN	10.0141	9.71835	9.76139	10.2476	9.74303	10.6824	9.99591	10.4382	9.94112	10.509	9.81941	10.648	9.71365	10.2049	10.3421	9.38506	9.59647	9.87699	9.34278	10.0196
sp|Q92626|PXDN_HUMAN	9.9779	9.35678	9.20356	9.47935	9.75978	12.0418	9.63831	11.39	9.63671	11.2715	9.20861	11.678	9.41483	9.70153	10.0577	9.81824	9.01258	9.8266	10.2057	9.32053
sp|Q92643|GPI8_HUMAN	9.00972	9.56276	9.30918	10.2812	9.4193	11.3217	10.1617	10.2396	11.0983	10.3095	10.9665	9.78673	9.29424	10.2897	9.39015	9.42182	9.34257	10.3522	9.06709	11.3761
sp|Q92665|RT31_HUMAN	9.54239	9.90386	9.35277	10.3623	10.162	9.93108	9.36629	9.76752	9.93773	9.5494	9.91774	9.41633	9.62356	10.8235	9.7441	11.3551	10.1425	10.384	9.58572	11.1322
sp|Q92667|AKAP1_HUMAN	9.16301	9.61205	10.3236	10.001	9.33901	8.98237	8.75616	8.99784	9.59959	9.20338	10.5344	8.22628	8.35065	13.8093	9.41554	12.1024	9.01858	12.9221	10.6945	10.9483
sp|Q92673|SORL_HUMAN	8.23546	10.4288	10.0509	9.91446	9.77186	9.74475	8.73853	8.7815	14.3615	9.62874	10.2267	8.68767	6.6175	11.193	9.22852	12.3332	7.8371	12.1813	9.80249	12.236
sp|Q92681|RSCA1_HUMAN	10.1462	10.9648	9.53093	9.72904	10.7637	8.9898	9.67274	10.457	10.3132	9.30077	9.85117	10.5912	11.2181	8.08038	9.53571	9.98094	11.3464	8.87679	10.2053	10.446
sp|Q92685|ALG3_HUMAN	10.1235	8.99995	9.18184	11.2066	9.56309	11.4968	8.51129	10.2786	10.1075	10.334	9.95276	11.0733	10.4053	10.042	8.85703	10.4452	9.39809	9.52979	9.43638	11.057
sp|Q92688|AN32B_HUMAN	9.39923	9.68072	9.79127	10.4582	9.27088	11.9758	10.0733	11.0151	10.3129	11.6858	9.86651	9.61557	9.47397	9.15872	9.56607	10.2021	8.72886	10.3132	9.42976	9.98215
sp|Q92692-2|PVRL2_HUMAN	10.6999	9.23341	10.7852	9.7595	10.9883	9.85732	10.6509	10.5294	10.5817	9.86137	10.4675	10.9163	11.1856	7.86897	10.2063	8.06972	10.9928	8.73068	10.5352	8.07986
sp|Q92696|PGTA_HUMAN	10.1181	9.27692	10.441	9.35289	9.44064	10.0613	9.64782	10.1194	9.76696	9.81123	9.23015	9.75096	9.71358	11.192	9.81852	10.3811	9.92525	10.694	10.2227	11.0354
sp|Q92733|PRCC_HUMAN	8.87442	9.48677	9.35314	9.51008	9.50853	12.3574	9.15404	11.7136	10.4981	11.1005	10.4542	11.0803	9.14888	9.14007	8.38431	10.2693	9.37607	10.5092	9.74228	10.3387
sp|Q92734|TFG_HUMAN	9.90406	10.1199	10.2425	9.23046	10.2261	9.20876	9.82144	10.1436	10.3005	9.26178	9.59772	9.45395	10.1745	10.0485	10.1594	10.506	10.6911	10.0649	10.3503	10.4947
sp|Q92736-2|RYR2_HUMAN	9.99046	10.1929	10.0431	10.1461	9.65286	11.2174	9.48745	10.7617	10.1843	11.288	10.1271	10.6192	8.9975	9.77439	9.98922	9.49695	9.54739	9.15478	10.6933	8.63583
sp|Q92743|HTRA1_HUMAN	9.21447	9.7499	9.26081	9.28781	9.35842	11.1801	9.05917	10.5662	8.88159	10.8585	9.32998	10.1985	7.75962	12.4452	9.68788	11.8954	9.37719	11.175	10.3468	10.3675
sp|Q92747|ARC1A_HUMAN	10.3339	9.14908	10.0715	9.76726	9.41109	10.7348	10.1074	9.51742	9.92971	10.2863	9.93261	10.2008	9.65272	10.2886	10.1846	9.92736	9.37675	10.837	10.287	10.0041
sp|Q92759|TF2H4_HUMAN	9.13418	10.0688	9.11626	10.518	9.33166	11.3515	9.4736	10.1786	11.2731	10.8985	10.036	11.3683	9.54052	9.38325	9.62797	10.5445	9.39001	9.62852	9.13474	10.002
sp|Q92766-2|RREB1_HUMAN	10.6859	9.9029	9.31456	10.4113	8.92052	10.6764	8.51958	10.3038	9.52444	9.33066	9.38028	9.8468	9.92783	10.337	8.99609	10.6989	9.49103	11.2034	11.5532	10.9754
sp|Q92769|HDAC2_HUMAN	10.1589	9.93468	9.48005	10.0076	10.0463	10.1771	9.63601	9.72629	10.1422	10.673	10.1219	10.6349	10.3738	10.2017	10.9336	9.86726	8.99516	9.2972	9.86995	9.72254
sp|Q92783|STAM1_HUMAN	9.80898	10.0021	9.99752	9.71564	9.66575	10.3821	10.0685	9.73597	10.5621	10.0522	9.23843	9.94024	8.79962	10.5633	10.2493	10.3575	9.38052	10.7833	10.5312	10.1658
sp|Q92784-3|DPF3_HUMAN	9.19849	10.3193	9.63561	9.56039	10.5712	10.1924	9.52424	10.8965	9.60458	10.7479	10.0592	10.6319	8.77631	10.8142	10.4201	9.75132	9.49741	10.2781	10.0636	9.45711
sp|Q92785|REQU_HUMAN	8.54015	9.31641	10.1743	9.74894	10.254	10.7702	9.05363	12.5314	9.98477	11.295	10.3649	9.63954	9.57542	10.084	10.1447	9.99528	10.8534	9.32658	9.65117	8.69611
sp|Q92793|CBP_HUMAN	9.83221	9.33905	8.88503	9.99393	9.60365	11.448	9.36757	10.9033	10.4701	11.074	10.0804	11.8036	10.3297	8.37417	10.0552	9.92494	10.8298	8.69931	10.1711	8.81497
sp|Q92796|DLG3_HUMAN	10.9995	9.38466	10.9797	9.19109	9.54145	9.78486	10.1604	8.82524	8.1414	8.98712	10.1275	10.4671	12.1939	9.6086	10.1649	9.21667	11.1345	10.224	11.6211	9.24632
sp|Q92797|SYMPK_HUMAN	9.55831	9.6378	9.87032	9.70532	9.11685	10.7683	9.13576	10.6646	9.62605	11.3526	9.64273	10.4045	9.38316	10.5769	9.40712	10.7747	9.75552	10.2246	10.385	10.0099
sp|Q92804|RBP56_HUMAN	9.61784	9.88762	9.78978	9.57337	9.82288	11.1455	9.23356	10.6243	9.45478	10.9693	9.43259	10.4886	9.08555	9.80855	10.2715	10.4471	10.1389	10.069	10.2533	9.88592
sp|Q92805|GOGA1_HUMAN	9.18126	10.3654	10.1194	9.94203	10.0555	9.19019	9.21368	10.5119	11.1006	9.94651	9.80505	9.50175	9.01835	10.1047	9.77844	10.5532	10.5244	10.513	9.70593	10.8686
sp|Q92820|GGH_HUMAN	9.27983	9.64298	10.1205	10.1859	9.80266	10.8998	9.50806	11.0343	8.9974	11.8715	8.89171	10.2491	8.85548	11.2685	9.26776	10.9484	9.03147	10.3504	9.50237	10.2919
sp|Q92841|DDX17_HUMAN	9.8208	10.1313	9.59681	9.7557	10.0882	10.4848	9.77969	10.7032	9.991	10.194	10.3427	10.2022	9.93542	9.43678	10.1375	10.0804	9.95388	9.96371	9.87705	9.52466
sp|Q92843-2|B2CL2_HUMAN	10.1829	9.62349	10.0115	9.8747	10.0624	9.15795	9.30043	11.4929	9.9077	9.38325	9.7067	10.1779	9.61867	10.5893	9.18072	10.4423	10.583	10.8913	10.1501	9.66268
sp|Q92844|TANK_HUMAN	11.0025	9.57888	10.8173	8.79113	9.93194	11.0109	9.98633	10.3929	12.0216	8.27371	10.2121	9.08369	7.92928	9.40586	8.86817	10.2805	9.72484	11.1205	10.6842	10.8837
sp|Q92845|KIFA3_HUMAN	11.8684	9.81491	10.2327	9.75721	10.5791	8.59429	10.3633	10.6027	10.5493	8.59887	9.72084	9.51925	10.7753	9.10863	9.97609	9.43282	10.4096	9.70155	10.4101	9.98495
sp|Q92871|PMM1_HUMAN	11.117	8.24413	13.1735	6.80875	10.8955	9.50842	9.33821	10.1265	8.8336	9.3132	8.63498	9.57786	10.6145	9.34888	9.4153	8.34476	13.0855	9.03928	15.0723	9.50788
sp|Q92878-2|RAD50_HUMAN	9.18328	10.0278	9.65947	9.89683	9.67209	12.084	9.65546	10.9446	10.0097	11.1649	9.35071	11.0353	9.08345	9.69677	9.74706	10.2734	9.19798	9.88005	9.58327	9.85392
sp|Q92879-4|CELF1_HUMAN	10.5675	9.13431	9.42604	9.66934	9.56362	9.24182	9.55086	10.1477	9.78378	9.77098	9.72485	9.76736	10.2331	10.7784	9.9662	10.9546	9.77077	11.1557	9.45474	11.3383
sp|Q92882|OSTF1_HUMAN	10.1015	10.2422	10.1186	9.59029	10.5131	9.6758	10.2899	8.58426	9.83219	10.2928	10.3445	10.1915	9.06633	9.79517	10.2229	9.67384	11.1417	9.33922	10.3823	10.602
sp|Q92888-3|ARHG1_HUMAN	9.89178	8.94578	10.1777	9.54593	9.00146	11.3275	9.08482	11.0781	9.88715	11.0027	9.64686	10.5073	10.3672	9.48762	9.33323	10.6267	9.4739	10.6149	9.93607	10.0633
sp|Q92890-1|UFD1_HUMAN	9.97189	9.86393	9.62608	9.46951	10.0392	9.80037	10.0277	10.3379	9.75497	9.94292	9.97151	9.79398	9.97547	10.6513	9.87171	10.376	9.63466	10.3653	10.1609	10.3647
sp|Q92896-2|GSLG1_HUMAN	9.09065	11.1244	10.1614	10.093	10.7537	9.90847	9.78683	10.3966	10.6225	10.3438	10.0347	9.63075	8.952	9.99735	9.85611	10.2149	9.67964	9.52752	10.0152	9.81056
sp|Q92900|RENT1_HUMAN	9.90075	10.0292	9.73523	9.76684	10.1434	9.58694	10.3055	9.59314	10.465	9.7627	10.2596	9.97467	10.1755	10.0885	10.6154	9.98764	9.81957	10.0284	9.79995	9.96204
sp|Q92905|CSN5_HUMAN	9.95385	9.42955	10.1327	9.79857	9.51208	10.1782	9.78501	9.78355	9.91001	10.5272	9.27677	10.1733	9.81918	10.3554	9.65782	10.8429	10.0098	10.3048	9.89358	10.6559
sp|Q92917|GPKOW_HUMAN	9.61515	10.7426	10.4339	10.4287	10.5773	9.78051	10.7094	8.95405	9.97313	10.0246	9.40582	9.36932	9.47138	9.4873	10.4372	9.57332	10.5586	9.76949	10.1839	10.5044
sp|Q92922|SMRC1_HUMAN	9.57796	10.7346	10.059	9.94343	10.994	9.38812	10.1929	9.40659	10.6953	9.71233	9.90522	9.50187	10.1408	8.55996	9.54024	10.4207	10.6798	9.51719	10.1648	10.8653
sp|Q92945|FUBP2_HUMAN	9.52073	9.94258	9.63672	9.98081	9.69957	10.7279	9.70294	10.3915	10.0086	10.5106	9.57032	10.4768	9.22842	10.0565	10.0082	10.5598	10.0206	10.2844	10.272	9.40096
