,symbol,ensembl_gene_id,external_gene_name,DMSO.168vDMSO.24_logFC,DMSO.168vDMSO.6_logFC,DMSO.168vDMSO.72_logFC,DMSO.24vDMSO.6_logFC,DMSO.72vDMSO.24_logFC,DMSO.72vDMSO.6_logFC,Erl1.24vDMSO.24_logFC,Erl10.24vDMSO.24_logFC,Erl3.168vDMSO.168_logFC,Erl3.24vDMSO.24_logFC,Erl3.6vDMSO.6_logFC,Erl3.72vDMSO.72_logFC,Lap1.24vDMSO.24_logFC,Lap10.24vDMSO.24_logFC,Lap3.168vDMSO.168_logFC,Lap3.24vDMSO.24_logFC,Lap3.6vDMSO.6_logFC,Lap3.72vDMSO.72_logFC,Sora1.24vDMSO.24_logFC,Sora10.24vDMSO.24_logFC,Sora3.168vDMSO.168_logFC,Sora3.24vDMSO.24_logFC,Sora3.6vDMSO.6_logFC,Sora3.72vDMSO.72_logFC,Sun1.24vDMSO.24_logFC,Sun10.24vDMSO.24_logFC,Sun3.168vDMSO.168_logFC,Sun3.24vDMSO.24_logFC,Sun3.6vDMSO.6_logFC,Sun3.72vDMSO.72_logFC
990,6969,ENSG00000230989,HSBP1,0.0936457245167433,0.114703135707619,-0.00587726411683688,0.0210574111908762,0.0995229886335801,0.120580399824456,-0.00193087473914285,-0.132519456804251,0.13000373647885402,0.000574268615364651,0.034054389040319,-0.10046401709057198,0.0293965092360596,0.0208187090434338,0.0938445443581431,0.0376371539139159,-0.0197539407744712,0.00592729415301328,0.0393186206042518,-0.487957970124368,-0.19226977621726102,0.0479149087272924,0.0160451619484688,-0.10653521098391,0.0853989928503375,0.23100160957213,-0.0755610422805018,0.0028280867291944197,-0.0361975740702719,-0.127804171395694
1006,3351,ENSG00000230124,ACBD6,-0.7837017538267329,-0.764251445049534,-0.139248759370031,0.0194503087771992,-0.644452994456703,-0.6250026856795029,-0.768410172490347,-0.570060817901706,-0.737793720176971,-0.6659951624891249,0.0278786143464407,0.7106177600289469,-0.6796983776963101,-0.17200267529570099,-0.6957651190837321,-0.324640597472525,-0.345585344960628,-0.520859430189729,-0.682216395418014,-0.554257532043369,-1.9838644913317098,-0.320070705384073,0.048836671757944004,0.141049408988315,-0.28455797549615003,0.237502091488678,0.470427792976933,-0.0354037226252325,0.650629212986476,0.41869805350836503
1027,2625,ENSG00000229117,RPL41,0.195477235982804,0.16996853713739,0.0862514386143322,-0.025508698845414,0.10922579736847197,0.0837170985230576,0.0279325507785971,0.0653791291950656,-0.014797997693528,0.0325241153302501,-0.0448699932723079,-0.0648953303438154,0.129982788781155,0.141590343353449,0.0947234973959616,0.0881536878635697,0.0024750727743296,0.0403250831248744,0.0858619325858744,-0.136641187391314,0.176042929195675,-0.0467541657910958,0.0390572998269033,0.0116955163995797,0.12938285082598402,0.171417973495263,0.0281443216203105,0.16555940278224401,0.007799850288350259,0.173181737163389
1036,1534,ENSG00000228716,DHFR,-0.493124677825809,-0.36058643866009993,-0.0371351573389329,0.132538239165709,-0.4559895204868761,-0.32345128132116696,-0.202541250827041,-0.402830345029961,0.0147468357986402,-0.217552586603349,0.171088495129503,0.157781162040874,-0.0958273682250522,-0.35077027590088894,-0.213410545816623,-0.0731736994779021,0.16209239716167598,0.0854696018946548,0.12474048746124901,-1.23388254597805,-2.19497248455831,0.136671064694125,0.177979042142482,-0.698462184217494,0.19257901039314199,-0.958346414552947,0.0910747692547588,-0.0982960097269845,-0.191868034467993,0.47473240235717207
1080,4238,ENSG00000227057,WDR46,0.252607905366758,0.0240692602327258,0.219833263758424,-0.228538645134033,0.0327746416083342,-0.195764003525698,-0.1232441114402,0.0160505891797102,-0.233096618562445,-0.0683997250001811,-0.148475767126099,-0.0596067906354068,0.0468553453994136,0.11017022185877198,-0.219337609478878,0.0549484945694299,-0.0198112229363689,-0.0710498093688444,-0.122526212992545,1.28984561209941,1.23457136063372,0.109156571500232,-0.10114665632924902,-0.0367381756804412,0.0531022235748193,0.707124985999178,-0.329851065757546,0.11880552156385198,-0.103367835958655,-0.0758762746070658
1202,5964,ENSG00000221986,MYBPHL,-0.184505509705651,-0.12750243113341,-0.131905274266175,0.0570030785722406,-0.0526002354394761,0.0044028431327644895,-0.14347270776003399,-0.420687630370294,0.00327758880181612,-0.186317258082192,0.0816806319804732,-0.145176743985138,-0.257558291846985,-0.17437017148906903,0.34167252881893,-0.256537734349849,-0.039449659968967994,0.0383116165238537,0.23686097409287,-1.05526065522564,-0.5330782158369339,0.16007588776078902,-0.0061298156439929105,0.63237713085992,-0.0903664892575336,-0.83244512203752,-0.25267440822132603,-0.158736135170687,-0.10813962592179598,-0.061736596756244
1203,6313,ENSG00000221983,UBA52,0.0992500907656514,0.0858041224473191,-0.0207631513502378,-0.0134459683183324,0.120013242115889,0.106567273797557,0.0302961859095166,0.0843752308531576,-0.0271814610733388,0.110059011929375,0.0608054434052974,-0.23070554283944897,0.15220615069646098,0.183521782906132,0.0485188838126832,0.148646532103839,0.0213651433351001,-0.0597974060272951,0.108301522810509,0.0181565199832484,0.307425476966229,0.00349576942666523,0.030433582002862003,-0.0539802464405623,0.151362356897482,0.130217025356697,-0.0898778604806174,0.0179835248102298,0.0477830871352208,-0.0606924974795575
1207,2835,ENSG00000221955,SLC12A8,-0.666813235573731,-0.0967477329296561,-0.145146114694729,0.570065502644075,-0.521667120879002,0.0483983817650728,-0.14283089391153198,0.168617359240837,-0.0572648251513259,-0.0398924898891587,0.4603674363904,0.30245266194173,-0.37141809105062396,-0.15067705906778303,-0.32325067524716494,-0.00262163159445535,0.59068375809954,0.152386812686088,-0.525497450020989,1.8706582822451001,2.17311794354382,-0.0593727529080876,0.612066682090609,0.8233473271689109,-0.22328296933132605,-0.12354260506348301,-0.41972813359635497,-0.17932174816957197,0.920641932415513,0.0624020514051367
1209,8094,ENSG00000221926,TRIM16,0.113293784064001,0.183976596713738,0.0394472228115379,0.070682812649737,0.0738465612524627,0.14452937390220003,0.302134287859612,0.5740885916231601,0.943928947786379,0.581148909921925,0.266341054612054,0.5615369708794891,0.161097789880262,0.0527617029589195,0.129791850124382,0.0543352380128323,0.22902120884435698,-0.0390737883773018,-0.0650876567148506,1.8493500076963703,1.87560511077986,-0.0857477843697937,0.109825926389849,0.43184791412635,-0.00989603647145596,0.0852064874567629,-0.26707400446166796,0.0576449643765576,0.38928036363213897,-0.19740800270555203
1211,1145,ENSG00000221914,PPP2R2A,-0.4100928489491861,-0.125503252316369,-0.04714192011363099,0.284589596632817,-0.362950928835555,-0.0783613322027377,-0.0999937096624991,-0.199040968147295,-0.0533026602243243,-0.22482332055346801,0.107200053071262,0.166218979989558,-0.26547389463459303,-0.23300143004009302,0.0698696041534042,-0.29203812222718106,0.21240577527575003,0.12165755498913301,-0.0596250257438342,0.193421836722143,1.05755004736859,-0.0734163656620639,0.10508379508208301,0.16438922712654,-0.081644609035409,1.0107991222624,1.39140734482443,0.24978663803239104,0.923699225677501,0.8599983416810509
1220,7578,ENSG00000221823,PPP3R1,-0.11234976006675801,-0.0887654599802234,-0.12223331405758099,0.0235843000865344,0.00988355399082285,0.0334678540773573,-0.167785251294219,-0.0869343274935429,0.310681197687722,-0.103830619016158,0.131231761950224,-0.0266227246250541,-0.0390079919378977,-0.0762806768228877,0.341359492740891,-0.021658929598086,0.11996880820450999,0.0482681407020166,0.058674410774375,0.48452477666208504,0.7706425141521099,0.0256583184787452,-0.0618754331749522,-0.276830956997907,0.0444495260070824,0.41907155553859293,0.609563454550886,-0.007125774058411159,0.134045111519625,0.0742096996849775
1228,5825,ENSG00000220205,VAMP2,-0.276045435685492,-0.0883492100045145,0.15006076344081198,0.187696225680977,-0.42610619912630393,-0.238409973445327,-0.00530470009202567,-0.11193120045141,-0.203805706414476,-0.237357647757016,-0.0976295375034405,0.3808477328086,-0.22064813570758604,-0.0187678694824583,-0.35310229270015203,-0.230486614939434,-0.137020430183383,0.135704724630809,-0.19557905573632,0.6578588804029959,1.9052232990476001,-0.0599772786417515,0.11046934251943,0.649082284322095,-0.36646897527371797,-0.13863202223946602,0.596372124267909,0.0110624732006674,0.20939212412863,0.294053775943624
1252,2178,ENSG00000215717,TMEM167B,0.260341978063257,0.187311444020124,0.0576704635727134,-0.0730305340431331,0.20267151449054302,0.12964098044741001,0.0967650372893092,0.253590862307867,-0.0279692234557306,0.237452062105278,0.16256195912712199,-0.0988203185659652,0.142061010183387,0.038621920243293,-0.0116155669105369,0.0705196730983856,0.14000062043717001,-0.0783311758315485,-0.0370505429470746,0.410481965705017,0.0519335824954358,0.0691110375174132,-0.0676158590210211,-0.0306426009374597,0.076714264189393,0.306830728803453,-0.21175513382265898,-0.0197703088445524,0.20337900736945,-0.17814841953851998
1263,5734,ENSG00000215301,DDX3X,0.143542975980953,0.0744496596783513,0.17128089072749303,-0.0690933163026014,-0.0277379147465399,-0.0968312310491413,0.12099792900597998,0.0768482325662316,-0.0424169566823023,0.0363502488237276,-0.0643640188908798,0.0486697186883543,0.00521552041835504,-0.11549272145742501,-0.0833303259333518,-0.0526960853788518,-0.0748744280521111,-0.0165346516656323,-0.0405525611962415,-0.331771244473569,-0.30794556017821395,-0.19210369457678197,-0.32586183408435804,-0.20110920076034502,-0.0302429117476768,0.234222158114758,-0.021778880946563,-0.0345609250167316,-0.21739923522561,-0.0573633688537247
1264,5579,ENSG00000215271,HOMEZ,-0.163855399565775,-0.0578225994409549,0.0678020730705232,0.10603280012482001,-0.23165747263629802,-0.12562467251147802,-0.12111190847058098,-0.17354663288946398,-0.14948642019553302,0.062642489453987,0.174410972001759,-0.12059489814091601,-0.0599920124076371,-0.09465347169672803,0.00324939884600076,-0.0204033308795867,0.16216268887563,0.155226326108841,-0.22886583309896696,-0.565225161927688,-1.28934996528658,-0.391452003369229,-0.0527593643383761,-0.12189420164777498,-0.153810589604296,-0.162256885616411,-0.0814853383663987,0.120453829750431,0.325461785409838,-0.0357944175889126
1270,11705,ENSG00000215193,PEX26,0.0193666780851767,0.00416056682037468,-0.0516300631360009,-0.015206111264802001,0.0709967412211775,0.0557906299563755,0.0008131670681348441,0.0943251206419472,-0.019724576472007,0.10414841100383801,0.0954986849114868,0.0280193155670166,0.12862178045095,0.08081712461995098,0.0728124559078505,0.09670112843155401,-0.0595727482042221,0.101746350092871,0.0562289182934545,-0.0325442176103786,-0.1418098365057,-0.0207209088911901,0.0017379910394959301,0.0193262564758523,0.007747199226842329,0.0371600079201516,0.0155324876129775,0.0500032501291903,-0.00942844865212808,-0.0567278075329864
1277,10109,ENSG00000215041,NEURL4,-0.110957682594303,-0.24538544841433,0.0489015699874579,-0.134427765820027,-0.159859252581761,-0.294287018401788,-0.22060722942128,-0.34481837118911995,-0.423488182943734,-0.34893025975371006,-0.378779422981541,0.232132405027183,-0.39974968108040004,-0.18287640386032297,-0.479204383590902,-0.278844044977726,-0.22138839488563697,-0.06134674953906599,-0.373871816718539,0.16241146266097597,0.174581937857051,-0.20112773138765302,0.0395397333411228,0.09554156491066498,-0.203080542507042,-0.0932146644131953,-0.32981637201206504,0.0438967758030433,0.00544452935146513,0.00546879425079016
1280,2483,ENSG00000215021,PHB2,0.177707615933168,0.0910226329519685,-0.0486027582422497,-0.0866849829811999,0.226310374175418,0.13962539119421802,0.0437479760097077,0.0442913350832873,-0.013152887727856,0.12505205305974398,0.059299316538633,-0.131768961500255,0.115249118357706,0.0581112357906794,-0.016268350801674998,0.0586685057941661,-0.0286045723174683,-0.0710492142625392,0.18692740699299001,-0.0349559503882127,0.4021788050414071,0.169317411244655,0.04409429893372901,0.229620756101862,-0.0081190440726575,-0.317749512990173,-0.229591022792226,-0.0983514632126907,-0.0931695769505193,-0.25741805581519
1282,4328,ENSG00000214960,ISPD,0.244501941687015,0.23888324507173103,0.28765324722303603,-0.00561869661528475,-0.0431513055360211,-0.0487700021513058,0.0849969643568996,-0.0380440961591442,0.0246617875856914,0.195493969131697,0.0373588844960159,0.24137373331602302,0.0618569013965812,0.0878728221610135,0.0477145912976384,0.303086134699694,-0.20120106948157698,0.24814286583891298,-0.00571225884812467,-1.07081379902971,-1.33493685353629,-0.00117031558234042,-0.11127699699139802,-0.12149696200821601,0.228515941863807,-0.47151562889999704,-0.10143694739873899,-0.072458746073943,-0.39950686634614796,-0.0492531965271278
1283,715,ENSG00000214944,ARHGEF28,-0.785643856373285,-0.6363177022482099,-0.559601380755309,0.149326154125075,-0.226042475617976,-0.0767163214929013,0.0658750961376053,-0.0852728388300379,-0.5266303719864379,-0.0118216769167793,0.241470824866145,-0.10968092316617,-0.314170455777106,-1.1529978125695801,-0.5705517653111271,-0.201948323430702,-0.12872729476559,-0.219880973113853,-0.44276275155194106,-0.279789865114172,-0.0452723939492038,-0.45974048680974,0.0552282576830775,-0.496975853915097,-0.24626889530753102,-1.2960711916969399,0.18356734522252102,-0.16052811393996802,0.0651618739694453,-0.0606202777532039
1293,6024,ENSG00000214706,IFRD2,0.167352083554798,-0.0606644673089852,-0.0768448957068193,-0.22801655086378303,0.244196979261617,0.0161804283978341,-0.0790246984329201,0.26112482347986804,0.17435794254623302,-0.008771421346591571,-0.0750479715097405,0.109129465317879,-0.0240720767200382,0.0785054963610488,0.20105513432313799,0.226524387382535,-0.0186505596508966,0.11991971852764599,0.0665183495965527,0.913983389480516,0.94951998154265,0.0802012683077641,0.156669386399521,0.171435044506253,0.0245571482203896,0.11378059566388901,0.239867199987508,0.143988701449668,-0.0873190900009149,0.0761747119600201
1309,314,ENSG00000214253,FIS1,0.34957472423302,0.38239428604864,0.13823895648125697,0.03281956181562,0.21133576775176302,0.244155329567383,-0.0141313369653714,0.0837166118988433,0.11798614936766802,0.13013609675702198,0.0396096472108513,-0.00262512069558975,0.11365023469661201,0.14166769443808702,0.18744682126629397,0.137182821227792,-0.0787585075086255,0.13099181615174002,0.0222606850340164,-0.0408954101005759,-0.0042029178467628105,-0.0792181850611016,0.0784926462031434,-0.0321444726622255,0.0502029400160826,-0.0947909327155586,-0.0569934312656548,-0.00093346980931935,-0.0149192929973709,0.0233125403110262
1324,2239,ENSG00000214050,FBXO16,-0.477731373251139,-0.00611315224784405,-0.561102526911319,0.471618221003295,0.0833711536601798,0.554989374663475,-0.0128323821289963,-0.39192954538045005,-0.0460224696528307,-0.170590686266088,0.366719093781195,-0.429652884740808,-0.0782238598183831,-0.22143678423115398,0.0299486862396107,-0.18336241154219396,0.363972832744449,-0.37718428966651,-0.0632189186911375,1.1160735615400301,0.530781125807286,0.12383390636250301,0.3002810372834939,0.0404672567749101,-0.21744126743730802,-1.3949491354444798,-0.828871883750668,-0.5915389404304561,0.360586097762496,-0.7815705303651129
1327,4831,ENSG00000214026,MRPL23,0.174596946618902,0.0775464278597066,-0.16252858971006698,-0.0970505187591951,0.337125536328969,0.24007501756977398,0.0645277850853144,-0.0645458150771178,0.139191789487472,0.142446022635985,-0.0899775031183296,-0.129903930514246,0.11782956504801899,-0.0813524160474678,0.187194965852366,0.0247849984134322,-0.111473535215525,0.00808732955713097,0.113181154634539,-0.881402937904239,-0.726191534543246,-0.089834988273933,-0.0620781084487507,-0.23590658301108397,-0.192113829048826,-0.930006172744706,-0.0931133147618911,-0.283201475955,-0.198570690791173,-0.29615279885903695
1328,12596,ENSG00000214022,REPIN1,-0.0119767283678796,-0.120098389915282,0.0264805454894914,-0.10812166154740199,-0.038457273857371,-0.14657893540477301,0.0449490279557046,0.0209253969797186,0.060435810892073,0.0891792516531759,-0.0986667059516133,0.15574790839495,-0.0198093507894081,-0.0161591145244554,0.00180768241173341,0.00122737293423182,-0.0951527725027382,0.12893173922317502,-0.0866056755349137,-0.31222695628243397,-0.175259257530232,-0.14666907392532,0.0770430758563087,0.0199225432175848,-0.10588794961358,-0.22136606196669797,0.122582379348947,-0.0155152327918397,-0.0937493557272693,0.0169340115921344
1337,4562,ENSG00000213949,ITGA1,-0.271352117073887,-0.488547705757756,-0.201488832955533,-0.21719558868386898,-0.0698632841183547,-0.28705887280222403,-0.11183052842094998,-0.31769074210419396,-1.36134741581572,-0.11439746519778,-0.159632293433371,-0.8062641635751441,-0.159757312315197,-0.50349988601417,-1.63147334098931,-0.22652206237402497,-0.257086326549074,-0.9060904054597441,-0.134663728220051,-0.9236095537549991,-2.4215843091651004,-0.304256663714515,-0.41676781937050605,-1.1182134714840901,-0.14552661674906,-0.37746787683169997,-2.13482676920416,-0.307143130889984,-0.16198743126263598,-1.28700209674056
1338,3302,ENSG00000213930,GALT,-0.539885053934958,-0.52241815096849,-0.0178452044834131,0.0174669029664672,-0.522039849451544,-0.504572946485077,-0.312165773541966,-0.5160411920304799,-0.398935849955557,-0.52116920479218,-0.34671881161298806,0.527632676695177,-0.49430574532721994,-0.284967145807673,-0.47794800564969503,-0.440871266544471,-0.236226069370346,-0.0257786089646604,-0.570327668220265,0.154451938108052,0.27641050834185804,-0.11530964828343698,0.11383578892412198,0.520785044139219,-0.40485548099060104,-0.39599674392021095,-0.167556873547723,0.0944125091925213,0.07273558118338401,0.32977123321795193
1340,9366,ENSG00000213918,DNASE1,-0.112290780894798,-0.0555571022074825,0.0537713793173768,0.0567336786873153,-0.166062160212175,-0.10932848152485901,-0.24665560992874105,-0.285577233163065,-0.12018606053203698,-0.160310983176786,-0.121446697739175,0.199049409003409,-0.30892265523336304,-0.20104553419209,-0.0693377828252414,-0.22071875460086104,0.0425781202248529,-0.0831730295768382,-0.20257274750357895,-0.751845766196035,-0.8776284296736491,-0.26976716673836204,0.280094618911752,-0.202042736907635,-0.155780559235222,0.349958423762964,0.21726708515016602,0.389803694256941,0.45581072009101503,0.34089440709274893
