DMSO_1,DMSO2,Erlotinib1,Erl2,Lap1,Lap2,Sor1,Sor2,Sun1,Sun2
10.1178,10.7642,10.2931,10.4663,9.97207,9.59051,10.1003,10.3056,9.07312,9.31694
10.4007,10.7427,10.197,10.354,9.66359,9.48863,9.68985,9.88703,10.269,9.30759
11.0312,10.5613,9.92576,9.75412,9.65194,9.35896,10.0313,10.3271,9.27497,10.0835
8.66794,9.60003,9.58839,8.67351,10.0903,9.61915,11.814,11.5889,10.7178,9.63994
9.90831,10.095,9.5134,9.16534,9.89834,9.81446,10.1501,10.8095,10.324,10.3215
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.12423,9.27574,10.0869,9.8379,10.8806,9.4075,11.6823,10.3383,10.1726,9.194
8.52071,9.88757,9.15066,9.06251,9.99968,9.60508,8.91354,8.7439,12.5071,13.6093
9.55984,9.2803,10.2795,9.66025,10.9287,9.75009,10.8064,10.353,9.10372,10.2783
9.89762,9.37518,9.81969,9.46855,10.0695,9.81742,10.6052,10.6428,10.1743,10.1298
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.8666,10.0299,11.132,10.6659,11.5068,9.90993,9.17858,8.50207,10.2297,8.97858
8.32134,10.2237,9.50141,9.99687,11.3444,10.6952,8.72637,10.9411,8.9212,11.3285
9.12535,8.84201,9.61749,8.75116,9.59968,11.1117,11.0277,11.3354,10.5231,10.0664
11.3707,11.4571,9.76664,9.86732,8.98177,10.1029,8.31789,9.33774,9.51523,11.2827
8.68557,9.33125,9.68668,10.7025,10.4718,9.75955,10.0695,10.7375,10.4053,10.1504
10.0585,10.822,9.66023,9.98052,9.82073,9.48459,9.6664,10.0006,10.578,9.92841
9.41247,9.72546,9.27547,9.54893,9.99391,9.99387,11.4966,11.3782,9.6089,9.56617
9.98116,8.0285,10.1849,9.86308,11.5292,10.6474,10.1506,9.93722,10.1278,9.5501
8.49186,8.72995,9.28231,8.88383,9.58158,8.76198,10.0147,9.70545,13.4252,13.1231
9.79124,9.18825,10.008,9.07594,9.67814,9.49227,11.7135,12.1786,9.85063,9.02336
9.54865,9.50838,11.0685,7.88694,8.91692,11.5174,11.6389,10.0266,10.7216,9.16622
8.9516,10.8994,10.4358,8.96558,12.0479,11.8582,10.4646,10.1765,8.20792,7.99245
9.37844,9.16686,10.9884,10.4653,9.91925,11.5362,10.0289,8.52173,9.05541,10.9396
9.22421,9.32578,11.2733,11.2917,9.39628,8.8913,10.034,10.6022,9.42878,10.5325
9.55145,9.77045,9.6015,10.7572,8.58175,9.98927,11.359,10.5895,9.75375,10.0462
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.4762,10.3406,9.15938,8.93452,9.31926,9.60817,10.6163,11.5258,11.0323,9.98747
8.82198,8.90712,9.03871,8.73374,9.88177,10.0706,11.9805,12.656,10.6582,9.25136
10.9005,11.2622,8.94188,9.07487,11.6097,10.8341,7.64085,7.57309,11.4132,10.7496
10.2697,9.9152,10.5189,10.4111,10.1637,9.76029,10.6742,10.3484,9.21286,8.72567
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.0365,10.0909,12.2626,11.3743,9.34335,11.738,9.55845,8.70037,6.90608,9.98944
9.19589,10.2088,10.3118,9.53049,9.5386,9.60425,10.7861,10.3373,10.2007,10.2862
9.74905,9.69589,9.65231,10.8042,9.41935,9.59226,11.5688,10.9789,9.29304,9.24624
9.36024,9.63375,10.7316,10.0658,10.108,9.74542,9.43724,10.0397,10.027,10.8511
9.56425,9.10073,11.0907,10.7186,9.79398,9.98646,10.3213,10.163,9.44095,9.82011
9.66472,9.84359,10.114,10.1574,9.93403,10.4152,9.46994,10.0165,9.81468,10.5699
8.74195,9.1252,9.92274,8.87377,10.2118,10.548,9.42822,11.0132,10.8723,11.2627
8.82881,10.3525,8.27036,8.76938,9.53022,11.1841,11.5516,11.7663,9.61904,10.1277
10.0875,10.4345,9.71093,9.87015,9.47835,9.51861,10.439,10.2115,10.4939,9.75542
10.1259,10.1584,10.052,10.4958,10.4631,9.80879,10.4151,9.93198,9.41091,9.13798
10.1828,10.7377,9.65094,9.8978,10.3295,10.2333,9.55065,9.98153,9.92675,9.50907
9.73616,8.82372,10.4687,10.1548,10.7514,10.9103,9.07002,8.344,11.0865,10.6545
9.40204,9.9348,11.0051,10.6406,10.369,10.0093,10.0217,10.2658,8.71819,9.63363
10.7049,11.2606,8.52903,9.09098,10.4316,9.46326,10.2187,10.874,10.0629,9.3639
10.6664,9.74975,9.16202,9.5684,8.44081,12.1126,12.0076,10.6599,8.44399,9.18847
9.40278,10.0809,9.67206,9.64437,9.6884,10.3426,9.64289,10.1147,9.99916,11.4122
9.24658,8.76223,9.41769,8.97345,10.5149,9.9918,10.6895,11.1943,9.99787,11.2117
10.9187,9.6071,8.34739,8.20259,9.15237,11.7989,12.0642,9.18928,10.5346,10.1848
9.68924,10.4505,9.52888,8.70763,10.0706,10.0423,10.2416,10.891,11.0152,9.3631
11.2509,11.1752,9.99599,9.66575,9.73813,9.32692,9.512,9.82565,10.1031,9.40638
10.0264,10.3288,10.8026,10.1208,9.55837,9.47789,9.72292,10.0277,9.5163,10.4182
9.80627,9.1051,9.19674,8.34538,8.96355,10.645,16.7416,13.0947,7.65743,6.44424
8.95263,9.48678,11.3993,10.1117,9.9144,9.64564,10.5923,10.0528,9.62278,10.2217
9.2727,9.49703,9.58976,9.27976,9.91755,10.0884,10.5426,11.2768,10.0665,10.4689
9.21593,9.65063,8.99855,8.93026,8.62768,13.0308,11.3715,11.0016,8.7908,10.3822
10.2087,10.439,9.70594,10.514,9.58168,9.724,10.433,10.3766,9.75902,9.25817
10.8042,9.73561,10.1384,10.7489,9.571,9.91156,10.0827,9.8714,9.62447,9.51179
10.3941,9.32564,9.52958,10.3482,8.49907,12.9775,13.0808,8.48585,8.26514,9.09405
11.1699,8.81297,8.79304,7.68424,8.14715,11.5965,12.3753,9.92091,11.0371,10.4629
9.36306,9.93841,9.74574,9.06765,9.53076,10.145,9.821,10.7064,10.9756,10.7064
9.68311,9.77209,9.80395,9.90048,10.4413,10.0576,10.7758,11.1265,9.44876,8.99055
10.1728,10.2796,10.2248,9.97892,10.4748,9.4315,9.13618,9.58715,9.91359,10.8007
9.28401,9.72341,9.85552,9.49761,10.8242,9.3321,9.44697,10.4039,11.2043,10.428
10.0309,10.0891,9.90737,9.32989,10.8398,10.2787,9.65329,9.78826,10.0812,10.0014
10.1371,9.21713,8.50731,9.47928,10.1688,10.0559,11.8737,10.6855,10.1617,9.71366
9.95922,9.58209,9.3335,9.26901,9.88654,9.53028,11.231,11.3781,10.3265,9.50384
9.5607,10.6859,9.49346,10.7023,10.1855,9.91251,9.86656,10.0478,9.67896,9.86625
10.248,12.3946,9.53431,8.57348,9.81011,9.97159,7.13745,9.13846,12.3355,10.8565
9.94246,9.70927,9.64753,9.87562,9.20795,10.8648,10.1279,10.7067,9.98322,9.93446
8.11518,7.9783,8.76509,10.5999,10.7814,11.0859,9.67581,10.0398,11.0133,11.9453
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.42824,8.01565,8.99016,10.2587,9.84511,9.54851,13.9414,14.4726,7.5719,8.9277
9.22569,8.70326,10.0167,9.98071,9.90077,9.77583,10.5453,11.2887,10.0431,10.5199
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.69133,8.38765,9.08229,9.74756,12.8324,11.5003,8.96182,9.14195,10.9723,9.68242
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.40605,9.32673,8.93941,9.42099,9.27166,11.3384,9.84593,10.7094,11.2354,10.5061
10.1808,11.0562,9.89674,9.56446,10.6466,9.98809,9.68406,9.39492,10.1504,9.43776
8.13264,10.6755,9.04818,10.6338,10.2978,10.2918,9.62764,10.3309,11.2599,9.70168
10.3651,10.212,9.71087,10.2093,10.0026,9.32914,10.998,11.0138,9.43308,8.72609
9.13615,9.49666,10.1604,10.0728,9.41964,9.77674,9.75288,10.7002,10.689,10.7956
9.02783,9.38906,10.476,10.394,9.16908,9.71637,10.6343,11.3024,9.93583,9.95503
9.51229,9.28115,10.5221,9.96481,10.5269,10.3274,10.1426,10.3648,9.16985,10.1881
8.50896,10.2152,9.93486,9.0232,9.3947,9.50894,9.97081,10.5947,11.252,11.5966
10.9181,10.5445,9.43848,9.14892,9.66803,9.8905,9.40598,10.2706,10.457,10.2578
10.5756,9.38284,10.1041,8.92237,8.83244,9.8719,11.1864,10.0941,10.72,10.3103
11.2395,9.15722,10.5403,9.7179,9.53992,9.73758,10.1356,10.1027,10.0032,9.82609
9.90589,9.81487,10.5166,10.0961,8.83909,9.99099,10.4797,10.3036,10.1778,9.87536
9.93253,10.4637,8.99634,10.4752,9.76134,9.71729,11.455,10.4921,9.33935,9.36719
10.033,9.88126,9.86263,10.1402,9.91927,9.44631,10.5282,10.3752,9.52101,10.2929
8.30992,7.35675,8.62971,12.7257,12.4734,9.326,7.70773,11.1275,11.7103,10.633
8.7951,8.22693,12.159,14.3219,9.903,8.07692,9.71083,9.61291,9.80893,9.38446
9.18784,11.129,9.92289,9.13342,9.01843,10.4765,11.006,10.3176,9.66239,10.1459
9.42478,10.3415,10.4407,10.525,10.2853,10.3591,8.82682,9.91176,9.82488,10.0601
9.40403,11.4536,10.4334,11.0437,9.54621,9.23938,8.83364,10.0316,10.275,9.73941
10.1112,11.1701,8.49658,9.80602,10.5162,10.6648,9.04136,8.22041,11.0176,10.9558
9.13442,10.4811,9.52145,10.1336,10.093,10.3133,10.4498,9.7954,9.43243,10.6455
9.62652,9.49731,10.0825,10.232,9.58148,9.32815,9.82596,9.71142,10.3693,11.7455
10.0056,9.37902,9.32784,9.97592,10.1963,9.48022,10.5844,10.5284,10.5102,10.0121
9.18581,8.80626,10.1075,11.2649,10.3427,9.76152,9.63674,8.83184,11.2385,10.8243
11.3974,10.63,10.5478,10.3597,9.09126,9.56527,11.7637,9.94762,8.30964,8.38767
10.6921,9.5356,8.17506,11.4976,6.66323,11.4073,5.75421,10.0483,17.4428,8.78381
8.94979,8.9495,9.89598,9.05888,10.9312,10.1124,9.54683,10.0377,11.16,11.3578
8.86978,8.96621,8.74274,9.0043,11.0427,10.9827,10.1194,9.97774,10.8663,11.4281
10.0222,10.5231,10.2229,10.1256,10.1914,9.5593,9.5538,10.042,9.99664,9.76306
10.8739,10.493,9.46187,8.82517,9.52827,11.9772,9.6014,9.24369,8.08182,11.9137
9.80331,9.30711,9.72788,9.70519,9.59503,9.79741,10.4079,11.042,10.3555,10.2587
9.92421,10.5238,9.79209,9.69437,9.73141,9.59137,10.0714,10.1625,10.3057,10.2031
10.4968,10.897,9.57148,11.5317,9.64304,8.92173,9.62211,10.6668,9.5034,9.14587
9.01684,9.89513,9.57269,9.31416,10.0509,10.0002,10.5714,10.7363,10.9094,9.9329
10.3647,10.6024,9.49435,9.04158,9.8194,9.29975,10.4061,10.0544,10.7696,10.1477
8.50189,8.78947,8.58076,12.4854,9.29412,9.47954,10.4023,9.81719,11.8162,10.8332
9.44289,10.1987,9.51744,8.21003,10.9902,8.94799,10.3752,10.7687,11.5627,9.9861
10.2923,9.84666,9.46418,9.37916,10.3047,9.62436,10.4036,11.0277,9.94111,9.71618
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.07591,8.81149,10.0732,10.5771,9.99054,10.239,10.8497,10.4302,9.73935,10.2135
9.52329,8.84899,11.0409,11.0998,10.7484,10.2595,8.50043,9.27262,10.317,10.3892
8.75858,11.1371,9.60257,8.36457,10.328,8.4044,10.4367,10.2067,11.8476,10.9138
13.4378,13.3555,8.1618,6.97345,9.17676,8.46805,11.7863,10.1711,8.6008,9.86847
9.16766,9.24265,9.11873,7.91737,10.625,11.2612,11.343,10.0119,10.7988,10.5137
9.40908,9.21684,10.825,10.1529,10.3515,10.2946,10.2223,10.4089,9.3672,9.75161
9.13329,9.73543,10.7053,11.9643,8.96029,10.2392,10.4854,9.80935,9.07938,9.88811
9.73645,10.418,9.7254,9.54369,9.58204,9.37817,10.1884,10.3076,10.7076,10.4126
9.43747,9.59494,9.68755,9.86395,9.65532,9.73276,11.9867,11.575,9.36837,9.09797
9.96151,10.1228,9.38278,9.68347,9.23719,9.9358,9.12072,10.9224,11.081,10.5523
11.3658,9.91654,9.44749,8.30344,10.4204,9.72396,9.00359,8.47601,13.3891,9.95365
9.22749,9.19326,10.8066,10.7392,8.74447,9.4216,10.6321,10.8685,10.3488,10.018
9.38743,10.9304,11.7904,15.0798,7.5919,7.69896,10.1768,9.01482,10.1029,8.22665
9.33859,9.77292,9.60836,9.47321,9.70504,9.8451,9.87271,10.2102,11.3771,10.7968
9.73535,11.9396,10.0739,10.2328,7.95346,8.30191,12.791,9.38268,9.63637,9.95295
9.74431,9.60339,9.21188,9.05117,10.2688,10.088,10.3724,10.1413,11.0402,10.4786
11.8878,11.9346,10.0303,9.66738,9.66763,9.80853,8.04951,8.57596,10.7471,9.63122
9.36483,9.38418,9.49701,8.70285,9.08684,9.28076,9.33656,10.1735,12.6434,12.5301
9.01884,10.4165,8.05774,8.37592,7.89084,7.80225,8.8008,9.46017,16.4184,13.7585
9.50887,9.32077,9.26761,9.82867,9.33746,10.7323,9.80703,10.6516,11.0221,10.5236
9.33521,10.7503,8.91648,8.96019,9.69297,10.116,10.0909,11.7409,10.4708,9.9262
8.95578,9.64187,9.06045,9.15745,9.88715,10.0607,12.441,13.5621,8.60812,8.62537
9.05577,9.29915,9.53876,9.77388,10.0618,10.6748,10.4691,11.0579,10.3235,9.74528
9.53506,9.80758,10.611,10.5012,9.82705,10.0647,10.2079,10.609,9.61979,9.21665
10.9198,10.8527,10.6034,7.88582,9.30613,9.68542,10.5414,8.34147,10.9311,10.9328
11.0975,10.1789,9.00258,9.24961,8.0124,9.44603,11.1707,11.1584,10.4386,10.2453
9.35981,9.1191,9.76154,9.04776,10.1336,9.46313,10.1799,10.8257,11.4034,10.706
9.41895,9.75309,9.79152,9.71252,9.36075,9.50852,9.70992,11.2712,10.6268,10.8467
9.78094,10.4463,11.1,10.2497,9.41039,10.679,9.55764,9.56465,9.49613,9.71525
10.6127,11.1859,9.41542,9.28111,9.80822,8.89755,10.8152,10.5267,10.2023,9.25491
9.71169,9.67818,10.6265,11.3131,9.54278,10.5396,8.4459,9.64742,9.83887,10.6559
9.62218,9.88286,10.7763,9.43707,11.7233,9.05656,10.0341,9.37035,9.7425,10.3549
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.6565,10.3257,9.86798,10.0664,9.27788,9.43628,11.4637,11.0729,8.90875,8.92387
9.90683,8.95039,10.0023,10.8495,10.736,10.5878,9.29647,9.48723,10.4652,9.71835
9.27745,9.20873,9.65873,9.59552,10.0417,10.5566,9.36488,10.3865,11.1232,10.7867
8.68014,8.65081,8.69207,9.4952,10.5731,10.931,9.76986,11.2284,10.7429,11.2365
10.0557,8.97291,11.5876,12.2868,10.4366,9.31382,9.58453,9.54781,9.43743,8.77688
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.9096,7.88313,9.35642,8.47758,10.9657,11.5873,7.85492,9.97689,12.7374,10.2511
9.7471,10.3887,10.0419,9.81334,9.89015,9.9459,9.84437,10.111,9.9547,10.2628
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.8343,9.31844,10.538,9.71444,9.57012,10.3089,10.0705,10.1225,10.4917,10.0311
9.36505,8.38068,10.812,10.905,9.72478,10.4477,9.49625,9.77658,10.5358,10.5561
7.09461,7.94103,10.271,9.47226,10.4039,10.9818,8.66279,9.23835,12.4826,13.4518
9.24224,9.09403,8.9904,9.31537,10.2992,10.3016,10.1808,9.89813,11.7228,10.9555
10.9459,10.5869,9.84101,10.9986,8.97055,10.2267,10.3285,8.97161,9.8041,9.3261
8.95554,9.50007,9.58337,7.6971,10.3204,10.9938,9.44752,10.2786,11.4502,11.7734
9.99129,9.67982,9.495,9.32811,10.3647,9.49829,10.4962,10.4766,10.015,10.6549
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.67117,10.2623,10.0307,9.34378,9.67812,9.50666,8.72889,10.4213,11.4293,10.9277
9.63192,9.40885,10.8728,11.4813,9.52895,9.12988,8.11238,8.99706,12.1741,10.6628
10.3481,10.1395,10.4122,8.65257,9.98141,9.13222,7.42329,9.7085,12.3763,11.8259
10.4012,9.92403,9.31275,9.066,9.24483,9.87681,11.3214,9.81093,10.6692,10.3729
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.0087,10.2211,9.697,9.58487,9.08887,10.0593,10.515,10.3726,10.4326,10.02
11.0693,10.4776,9.52548,10.6076,10.182,10.8321,10.1326,9.73984,8.72815,8.70537
9.185,10.3608,9.58475,9.1473,10.6848,10.6939,9.91181,8.28364,10.1719,11.9761
10.3531,9.95984,9.31837,9.16545,9.58599,9.57574,10.7853,10.7272,10.4374,10.0916
10.3239,10.2982,9.85801,9.26213,9.92155,9.28014,10.0643,10.2731,10.4906,10.2281
10.767,10.4318,9.8481,10.0303,9.95648,9.99333,9.20765,9.23989,10.1876,10.3379
9.29375,9.10547,10.1387,9.62906,9.86142,10.2859,11.2425,11.3456,9.44424,9.65337
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.3414,9.56883,9.30427,9.57432,9.62849,10.3948,10.8435,11.7931,9.73774,9.81363
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.0828,9.80747,9.86985,10.6031,9.7825,9.52238,10.676,10.1781,9.76907,9.7088
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.24674,8.48538,8.79373,9.98899,10.7507,11.2885,8.33735,8.72894,11.7006,12.6792
7.92245,9.94435,9.78535,8.78415,10.0159,11.3705,8.16032,10.1839,11.7378,12.0953
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.4742,10.2728,9.64047,10.2757,9.79767,9.81651,9.82685,10.6081,10.5092,9.77842
9.04618,9.88846,9.55855,8.7222,8.70923,9.36376,9.70506,10.2723,12.2143,12.52
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.95417,12.0835,7.48567,8.01371,9.40681,10.6224,11.526,10.2639,10.646,10.9979
9.35006,10.2488,9.91228,10.3736,9.11688,8.39074,9.55623,9.81724,12.1107,11.1236
10.1128,9.61421,9.99322,8.5992,9.88398,11.6734,9.90342,10.2427,9.65957,10.3175
8.96818,8.84572,9.98303,10.3119,11.0777,10.8753,9.09278,11.4951,9.61213,9.73811
9.44799,9.71526,9.49835,9.65783,9.49864,10.4609,9.69397,10.6711,10.6141,10.7419
9.95508,10.2101,10.0615,9.70162,9.4128,9.27523,10.7941,10.521,10.2457,9.82288
10.1297,9.96102,10.1395,9.92237,11.7362,9.96482,9.66142,9.28169,9.42243,9.78088
10.6464,12.0037,15.3514,14.6194,9.15044,9.24989,8.74263,6.91813,5.22811,8.08987
9.41757,9.33067,9.75,9.45183,9.49136,10.1071,10.4967,11.6213,10.521,9.81248
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.0285,9.32382,12.5564,12.2302,11.0093,11.2282,7.66766,6.81872,9.13309,10.0041
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.0277,11.1202,8.79788,9.0188,8.35705,12.503,9.03676,9.91372,11.5998,7.62509
10.1215,9.41896,10.8168,11.1181,10.2678,9.55745,10.284,9.87685,8.992,9.54657
10.0167,9.82556,8.66314,11.2367,10.6883,10.4112,9.68939,8.08891,10.5803,10.7999
9.95852,9.56274,10.1106,9.50742,9.24444,9.87705,8.65318,10.2915,11.9554,10.8391
10.4751,9.46089,9.59499,8.73295,9.54035,9.95306,10.3909,9.9955,11.0449,10.8113
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.24454,8.99586,9.98586,9.85321,10.0061,9.79221,10.7082,10.6665,10.272,10.4755
9.22484,10.6628,9.62164,9.54611,11.1105,10.837,8.58148,8.74253,11.2785,10.3946
9.69889,9.89716,9.63685,9.71139,10.6478,8.9311,10.7926,10.9389,10.3796,9.36573
8.96131,10.3391,7.77965,8.12211,8.91689,13.7148,13.6578,10.6766,7.64724,10.1845
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.5951,6.32457,9.5358,7.76965,11.1921,12.6635,10.785,10.0625,11.9457,9.12609
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.53514,10.1825,9.34365,9.45489,10.2819,9.90331,9.84065,10.2464,10.6838,10.5278
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.9291,10.4249,10.8263,10.692,12.3267,8.84489,9.74082,9.15449,8.02691,11.0339
9.93381,9.70311,10.049,10.3274,9.90544,9.15479,10.9402,10.4347,9.48687,10.0647
9.5325,9.86068,10.3307,9.19059,10.636,10.0467,9.17721,10.5892,9.96534,10.6711
10.6116,9.34478,8.46702,8.85469,8.82993,11.4667,12.015,9.84826,10.3797,10.1823
8.20105,8.02947,8.67636,6.6607,8.23278,9.6435,10.9471,11.311,12.4472,15.8508
8.21355,10.3091,9.84173,9.89745,9.61908,10.449,7.97438,7.88546,12.0117,13.7986
10.0904,9.34251,10.0601,9.53792,10.1944,10.0998,10.4033,9.80505,10.6546,9.81199
9.7502,9.86166,9.86218,9.84262,10.0328,10.0312,9.8775,9.88014,10.3316,10.5302
8.82876,9.10071,9.14047,8.6857,10.0323,9.9697,10.1961,11.2155,11.5103,11.3204
9.95954,10.8133,7.53232,8.15458,10.6061,10.9632,10.3209,11.5489,10.1331,9.96824
9.05168,10.1874,10.2092,8.6459,11.7636,9.57241,8.37768,10.8134,11.2171,10.1618
9.03219,9.47803,9.64349,9.56472,9.1168,9.0848,12.3787,11.6209,9.9962,10.0841
7.842,11.9119,9.78407,10.3516,9.31775,10.2035,7.83577,9.19752,13.5596,9.99628
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.41715,10.7327,9.43624,9.40705,10.0503,11.2412,8.79458,9.65975,10.7808,10.4803
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.75859,8.15008,9.61968,9.2949,12.0446,12.7104,8.63739,8.71983,10.3748,12.6897
10.877,10.4818,12.4634,10.9876,10.3144,11.058,7.30581,7.32072,9.39472,9.79658
7.95271,11.3079,8.56921,13.0783,9.82519,11.2938,7.19547,9.69136,11.7047,9.38137
9.48018,9.20093,8.96631,11.1267,9.44694,10.5311,10.1078,9.72971,10.8223,10.5881
10.2734,9.28197,11.3484,12.6884,9.28348,10.1786,9.15481,9.17615,8.21753,10.3974
9.73758,9.59665,10.0022,10.715,10.0832,10.4958,9.92253,9.32904,10.0811,10.0369
10.2423,10.3972,10.1062,10.0237,9.79797,10.0463,9.57483,9.43217,9.92314,10.4561
8.78125,8.90821,9.29228,8.94521,10.014,10.3876,11.0787,11.5027,10.6959,10.3943
9.07498,9.48099,9.3244,9.48579,9.49427,9.51487,10.1477,10.0411,11.4465,11.9894
9.07351,9.1577,11.3857,11.3935,8.86615,9.59422,9.80184,10.367,10.127,10.2334
9.17607,9.06814,11.2351,9.26638,10.0447,10.2251,10.0536,10.0368,10.3967,10.4974
8.95109,8.94639,10.309,9.74981,10.0155,10.2879,9.68493,9.98849,11.2507,10.8162
9.95214,10.2468,10.3333,9.50784,10.0414,9.62984,9.69773,10.0778,10.2775,10.2356
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.7012,9.83061,10.5747,10.2831,12.3614,11.0408,9.42946,6.55159,8.63762,9.58963
13.7826,12.6012,11.3587,14.0621,11.6548,11.7231,6.89953,6.87281,5.31363,5.73169
8.61539,10.3483,10.2654,10.6496,11.2607,10.9657,9.26921,9.23068,9.76597,9.62912
9.93105,11.0047,9.798,10.4198,10.2221,9.30278,9.71494,10.0565,9.59931,9.95078
10.4772,10.5022,8.99029,9.97748,9.39033,9.61198,10.8809,9.82605,10.0976,10.2461
9.71434,10.3358,10.5909,11.3537,9.05014,11.6303,9.27102,10.7773,8.10519,9.17137
9.60341,9.63271,10.1733,9.68175,10.0903,9.37585,9.94841,10.3227,11.1038,10.0678
9.72709,9.12977,9.44087,9.91059,9.95395,10.2227,11.0924,10.6405,10.4079,9.47436
10.0861,9.58457,9.19969,9.80755,9.1363,9.53688,11.6251,11.4258,10.2816,9.31641
10.2364,9.767,8.90188,8.28665,10.9578,8.87613,10.92,9.897,10.7873,11.3698
8.6674,9.75234,10.5353,10.5659,10.7987,9.96613,9.61431,10.2936,9.49979,10.3065
9.95638,9.93262,9.68319,9.86804,9.70513,9.43417,8.67562,8.02267,12.677,12.0452
10.075,9.41934,7.696,6.91214,6.44395,7.48185,12.0461,14.3359,13.3103,12.2793
10.2738,10.9327,8.80128,9.32226,8.80774,10.8077,10.4725,9.88528,10.6371,10.0596
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.4814,9.47271,10.4397,9.04287,8.56362,10.5436,9.48549,9.83033,11.1705,10.9698
8.68157,9.19908,9.69046,9.38093,10.0272,10.8786,9.53029,10.0966,11.1218,11.3936
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.3054,8.99541,9.02389,9.33908,8.26513,10.2869,13.3917,10.7219,10.0702,8.60046
9.11434,8.63755,8.54551,7.77226,9.85039,10.6769,12.5277,12.7622,9.89099,10.2221
10.7956,8.21183,9.56387,9.73692,10.0705,9.7821,12.2726,10.5195,10.1734,8.87365
9.35861,8.99909,9.79213,8.45075,10.4098,9.41061,10.8432,11.8051,10.8309,10.0999
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.6961,8.92949,9.24356,9.39757,10.277,10.4039,10.6834,11.2742,10.7077,9.38712
10.3576,10.0082,10.9631,10.3168,9.28447,11.1521,9.39152,9.80939,8.08992,10.6269
10.4215,9.44902,9.29892,9.51201,9.43487,9.68055,11.4974,10.2767,10.5709,9.8581
11.0524,10.2982,9.99829,10.5001,9.13118,9.54802,10.3115,10.5406,9.28382,9.33589
11.299,12.5356,8.71572,5.74424,7.49588,9.67068,12.3504,13.6509,8.83989,9.69764
10.9109,10.1622,10.4226,10.0557,8.86309,10.6112,12.2193,9.57598,7.91659,9.26233
9.39767,9.56867,8.78377,9.0296,8.19407,12.3646,12.8428,10.1325,9.40324,10.2832
10.3111,9.55855,10.2936,9.61687,10.9698,9.75653,10.1511,9.57503,10.4054,9.36193
9.1643,9.7329,10.1943,9.36302,9.60468,10.1616,10.9209,11.3804,10.3651,9.1127
9.44675,9.85619,10.5612,9.82079,9.52305,9.48135,9.71545,9.92897,10.7636,10.9027
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.4446,11.1841,9.39894,9.55735,9.80754,9.42756,10.2994,10.232,9.92508,9.72341
9.56122,9.50385,10.2279,10.509,10.0871,9.85563,9.56049,9.72186,10.4429,10.5301
10.3472,10.4533,10.7403,10.3822,10.685,10.4637,8.42521,8.3384,9.43939,10.7253
10.0681,9.92838,10.8788,10.3546,10.6214,9.51435,9.92189,9.9433,9.4903,9.27887
