'Erl','Lap','Sor','Sun','GSE12260.txt','GSE42177.txt','GSE81448.txt','GSE76314','GSE40289'
0.34688,0.52264,-0.032161,0.95292,-0.284,0.03442,0.078,-0.35558,0.10537
-0.13123,-0.062339,-1.2652,-0.656,-0.172,0.049507,-0.45,-0.020933,-1.8218
0.021414,0.022745,0.72858,0.022333,-0.158,0.12101,-0.094,-0.041305,-0.30956
-0.029014,-0.12522,-0.41185,0.013445,-0.146,0.28901,0.176,-0.12595,-0.13452
-0.011507,0.15376,0.79789,0.84433,-0.116,-0.25181,0.046,-0.063075,0.32155
-0.067223,0.1528,0.45057,0.02257,-0.203,0.035423,0.056,0.08185,-1.6934
0.058009,-0.10002,0.078822,0.42312,-0.168,0.24775,-0.032,-0.25465,0.1382
-0.34581,-0.1524,0.49703,-0.44569,-0.00224,0.024908,-0.036,-0.087448,0.76776
0.27013,0.39727,0.22682,0.53666,0.162,-0.3697,0.134,-0.21907,0.13739
-0.012529,0.10223,0.49425,0.53461,-0.00181,-0.94087,0.224,-1.3152,-0.17474
-0.11823,-0.084015,-0.41925,-0.2165,0.214,0.53358,0.178,0.82301,2.2043
0.32815,0.040349,1.681,0.80031,0.0314,0.44558,0.002,-0.57647,-1.4891
-0.22775,-0.33559,-0.30075,-0.28866,0.0518,-0.11333,0.012,0.26106,-0.16238
-0.015016,0.11099,0.088996,0.58941,-0.178,0.49067,-0.246,-0.10144,-0.75235
0.017074,0.25773,-0.61233,-0.35423,-0.121,-0.44722,-0.278,-0.21349,-0.6561
-0.07295,0.26878,-1.1168,-0.41459,0.414,-0.46214,-0.064,-0.31901,-1.2644
0.34862,0.41785,0.37604,0.97221,-0.0902,0.26794,0.058,-0.11898,0.059525
0.064471,0.23386,0.038059,-0.30812,-0.17,-0.15303,-0.004,-0.06791,1.0612
0.13204,0.12995,0.28794,0.30049,-0.114,-0.11064,0.082,-0.0098492,-0.43824
-0.017176,0.047943,-0.65559,-0.060785,-0.479,0.19737,0.016,-0.011037,0.50981
0.15293,0.23334,0.14997,0.42756,-0.118,0.10552,-0.116,-0.49334,-0.29734
-0.18536,-0.13151,0.14232,0.4502,-0.0712,0.15694,0.104,0.85971,0.11505
-0.65963,-0.2655,-0.91153,-0.67721,-0.488,0.22342,-0.032,2.5418,-2.0297
-0.27555,-0.1045,-1.0688,-0.052594,-0.0168,0.61969,0.076,0.89008,0.30358
0.006738,0.02943,-1.0435,-0.32482,0.117,-0.00059555,0.068,0.020532,0.072029
0.16705,0.08078,-0.21649,0.32536,0.0447,0.49732,0.074,0.049812,-0.14891
-0.43701,-0.35445,-0.59474,-1.053,-0.347,0.096065,-0.06,0.00047662,0.47194
-0.13733,-0.23462,-0.16083,-0.28437,0.315,-0.52331,-0.154,0.17984,0.75932
0.039531,0.30864,-0.1524,-0.031172,-0.214,0.014771,0.046,-0.061507,-0.42825
0.063634,0.13304,0.85301,0.19096,-0.0561,0.14706,0.036,0.12017,0.18188
0.090836,0.42849,0.65254,-0.49063,-0.0304,-0.39939,0.024,0.24506,-0.36747
0.11525,0.27742,0.93064,1.3178,-0.551,0.07718,0.426,-1.2854,0.70987
-0.36744,-0.5762,-0.38736,0.0293,-0.0102,0.24326,-0.098,0.02208,-1.2338
-0.23691,-0.097493,-0.48928,-0.70635,0.00549,0.1559,0.04,1.141,-0.05959
-0.50064,-0.63543,-1.3829,-1.4937,0.0114,0.30996,-0.512,-4.1457,-3.04
-0.20852,-0.099778,-0.17105,-0.49942,0.248,-0.21393,-0.138,-0.075993,0.18714
-0.19376,-0.31287,-0.37144,-0.055377,0.0494,-0.10063,-0.116,-0.22108,-0.038666
0.19246,0.044436,0.35484,0.048225,-0.33,0.10588,-0.078,-0.47919,-0.72551
0.012274,0.070256,-0.11068,-0.16308,-0.0246,-0.17784,0.02,0.73949,0.59327
-0.050576,-0.14513,-1.7743,-0.14678,-0.0821,-0.37968,0.072,-0.085341,-0.79355
0.08824,-0.030308,0.0035998,0.09493,-0.411,0.051097,0.1,0.05482,0.98574
-1.116,-0.81886,-1.923,-2.0274,0.0206,0.006093,0.006,0.14876,-0.1705
0.16368,0.42661,-0.033491,0.39105,-0.118,0.22412,0.156,0.11256,0.10579
-0.02842,-0.20468,0.76706,-0.54526,0.0348,-0.71828,0.022,-0.071636,1.225
0.25479,-0.061154,-0.15809,0.010089,-0.0762,-0.46795,0.074,0.15271,0.2097
-0.077573,0.11329,0.16549,0.2357,0.0521,-0.58921,0.094,-0.1849,-0.51985
0.10255,0.11716,0.20967,0.44198,-0.0274,-0.15434,-0.058,0.16368,0.14712
-0.1244,-0.082206,-0.28798,-0.09461,-0.0841,-0.36077,0.04,0.035803,0.08733
0.070827,0.1468,0.96842,0.42805,-0.207,-0.017775,0.094,0.037601,-0.39476
-0.072622,-0.053423,0.31341,0.22798,-0.0599,0.33986,-0.06,0.16185,1.1111
0.1102,0.32031,-0.5459,-0.28312,0.145,-0.40311,-0.138,0.1364,-0.33003
-0.038993,0.038859,-0.82357,-0.010543,-0.0662,-0.059095,-0.102,-0.16905,-0.090375
-0.0982,-0.050603,-0.11072,0.16913,0.159,-0.39773,-0.082,0.075924,-0.13898
-0.086946,0.058515,-0.28821,-0.0249,0.317,-0.27897,-0.138,0.13418,0.29121
0.17092,0.097785,1.2643,0.6677,0.148,-0.46098,0.092,-0.48774,-0.074221
0.073728,0.075605,0.05313,0.12068,0.153,-0.3032,-0.11,-2.3146,-0.32992
-0.030873,0.077592,-0.15606,0.25597,0.0758,-0.81851,0.25,0.12028,0.56061
-0.21167,-0.049097,-0.51846,-0.36701,0.107,-0.19039,-0.098,0.14341,0.22988
-0.14583,0.13325,0.10814,0.32895,-0.0329,-0.12406,-0.032,-0.22204,-0.20799
0.087024,-0.052638,-1.7263,-0.25408,-0.18,-0.1716,-0.04,-0.22881,-0.46115
-0.021008,0.057325,-0.034893,0.19576,-0.252,0.038971,-0.026,-0.59256,-0.38681
0.25625,-0.15254,1.2496,-0.064783,-0.00362,-0.21202,0.078,-0.54821,-0.14832
-0.091015,0.05874,0.53332,-0.067082,0.112,0.10117,-0.122,0.081362,-0.27178
0.75519,0.84131,0.5269,0.29827,0.155,-0.16648,-0.166,-0.09808,-1.1414
0.28389,0.31329,1.1562,0.53876,-0.0497,-0.58923,0.18,0.1271,-0.26834
0.19267,-0.12067,-0.17793,0.24212,0.478,-0.46069,-0.184,-0.61799,-0.53837
-0.15316,-0.21329,0.27692,0.13598,-0.108,-0.28809,-0.168,-0.92181,-0.76789
0.88608,0.037271,1.6598,0.22137,0.0755,0.2786,0.044,-0.4457,-0.21479
-0.16109,-0.14721,0.02719,-0.13776,0.538,-0.015767,-0.158,0.37107,-0.19392
-0.0081524,0.056029,0.10709,0.36036,0.122,-0.18368,-0.056,-0.17816,-0.073348
0.11581,0.5537,0.22609,0.52429,0.116,-0.33062,-0.044,-0.027016,-0.15
-0.19984,-0.10358,0.16079,0.097896,-0.000144,0.059289,0.022,-0.40334,-1.2435
0.39368,0.36603,1.3947,0.92973,0.197,-0.34865,-0.056,0.038456,0.49253
0.020974,-0.060882,-0.80274,-0.25602,-0.0777,-0.47841,0.074,-0.39486,0.88515
0.074551,-0.071581,-1.0107,-0.89595,0.091,-0.11007,-0.09,0.086327,0.29798
0.25012,0.29356,0.65028,0.59988,0.438,-0.50819,-0.08,0.22026,0.1126
-0.5135,-0.029068,-0.42131,-1.0612,1.38,-0.76124,0.092,0.59382,2.373
-0.036796,-0.67788,-0.79667,-0.75096,1.36,-0.73989,-0.084,-0.21367,0.42996
0.040182,-0.0091309,-0.45013,-0.0076476,-0.0964,-0.44172,0.064,0.0091804,-0.29437
-0.050103,-0.62402,1.2118,-0.46481,-0.256,0.12943,0.132,-0.036628,0.25045
-0.12063,-0.20631,0.55781,-0.24473,-0.414,-0.27175,-0.102,-1.1395,-0.94917
-0.04931,0.21079,-0.19975,0.16867,0.0525,-0.57356,-0.1,0,-0.075125
0.13942,0.43848,-0.098196,0.17545,-0.0221,-0.17171,-0.066,-0.31508,1.5564
-0.38733,-0.18828,-0.85699,-0.71208,-0.167,0.23169,0.104,-0.1958,-0.0041984
-0.032998,0.066984,-0.32518,0.46249,0.408,0.27397,0.09,-0.063563,1.3238
0.20814,0.5293,1.7468,1.4881,0.0886,0.35261,-0.056,0.041415,-0.27499
0.11334,-0.35784,1.0548,0.38326,0.00648,0.10118,0.116,-0.36423,-0.90544
0.082381,0.28379,-0.089069,0.096475,0.151,0.17057,0.024,-1.1518,0.052709
-0.20124,-0.0051085,1.0158,-0.11118,-0.104,0.10881,-0.226,-0.04912,-0.33921
0.11578,0.11441,0.085345,0.36002,-0.101,-0.25395,0.034,0.094303,-0.30529
-0.051546,-0.19144,0.34407,0.0056074,0.17,-0.19092,0.348,0.23248,2.2831
0.00313,0.12745,0.10737,-0.030455,-0.0869,-0.36454,0.048,-0.12275,-0.94096
-0.50076,-0.35253,0.015462,-0.38228,-0.123,-0.22662,0.02,0.26358,1.0132
0.075798,-0.36639,-2.6823,-1.5126,0.0123,0.16857,-0.13,0.57983,0.56761
0.084458,0.00035306,-0.29611,-0.54584,-0.1,-0.18672,-0.18,-0.31849,-0.80667
-0.39682,-0.35429,0.010016,-0.34133,0.174,0.12063,0.066,-0.43479,1.114
0.012297,0.35907,-0.1403,-0.78271,-0.157,-0.23199,-0.002,-0.6503,-1.4132
-0.058779,0.19176,-0.51752,0.069085,-0.267,-0.20165,-0.14,-0.50753,-0.96399
-0.00082496,-0.25817,0.20465,-0.05836,-0.128,-0.085094,-0.016,0.075044,-1.0641
-0.14699,-0.32312,0.37267,-0.12005,-0.0654,-0.70772,-0.03,-0.18968,-1.2298
-0.3128,-0.21371,-0.65299,-1.4923,-0.0593,-0.97556,-0.182,-0.88959,-0.43642
0.046159,0.013201,0.22924,0.1233,-0.0813,0.11113,-0.002,0.19522,-0.11323
-0.52952,-0.79384,-0.28514,-0.96272,0.931,0.20093,0.472,0.79065,-1.2617
0.085636,-0.28616,-0.059194,-0.47634,-0.183,0.29667,0.124,-0.23313,0.22207
0.1448,0.62628,1.4809,0.090552,-0.176,0.18713,0.108,0.092347,0.25922
-0.010135,0.0005171,-0.34103,-0.098988,-0.0961,0.060105,0.186,0.042933,0.018862
-0.48672,-0.24885,-1.5741,-0.77116,-0.292,0.26272,0.064,0.049708,0.37791
0.085399,0.19302,-0.22934,-0.032305,-0.144,0.13523,-0.11,-0.25234,0.57638
-0.0055234,-0.21266,-0.35149,0.32532,-0.136,0.16449,-0.046,0.32747,-0.31303
0.028666,0.038984,-0.2283,0.15782,-0.33,0.39839,0.152,-0.07668,-0.29282
-0.044316,-0.03109,0.32545,0.11222,-0.0975,-0.89215,-0.084,-0.58539,-0.55507
-0.76991,-0.82476,-2.0236,-0.91746,-0.0659,-0.34584,0.138,-0.35477,-0.47038
0.18788,0.10556,-0.12339,0.52421,-0.121,0.057807,0.032,0.30577,0.20012
-0.18142,0.42453,0.69518,-0.99934,1.64,-0.76141,0.066,0.35456,0.77911
0.10623,0.066092,-0.038868,0.1679,-0.221,0.4675,0.106,0.4209,-0.30751
0.041318,-0.12023,0.10275,-0.058035,-0.416,0.2901,-0.08,0.37359,1.1565
0.80724,0.43224,2.1697,-0.21032,0.0412,0.18902,-0.054,0.28713,-0.33965
-0.32051,-0.14557,-2.1287,-2.9423,0.0845,0.45257,-0.024,-0.47979,-1.0699
-0.019748,-0.0097399,-1.2394,-0.42195,-0.278,0.067517,0.158,-0.50682,1.6311
-0.12221,0.20545,0.026331,0.65707,-0.0968,0.0089204,-0.096,0.12118,0.49549
-0.84268,-0.55523,-0.68328,-1.6334,0.0661,0.25087,-0.192,-0.070257,-0.43177
0.66842,-0.071815,1.7285,0.30058,-0.0737,-0.15364,0.174,0.21385,-0.37216
-0.41248,0.10634,1.4195,-0.56917,-0.143,0.60329,0.31,0,-0.48839
-2.542,-1.4503,1.39,0.56896,-0.0345,-0.43477,-0.054,0.17317,1.4238
-0.32735,-0.36837,0.37809,0.016489,-0.192,-0.0062124,-0.048,-0.26511,-0.29948
0.09805,0.49623,-0.4575,-0.84801,-0.0126,-0.30936,-0.056,0.19322,-0.51496
-0.069797,-0.086872,0.25439,0.27121,-0.00178,-0.79965,-0.096,-0.17226,0.4551
-0.058989,0.22385,1.037,0.49779,-0.0148,0.30426,0.022,0.6956,0.36083
-0.15406,-0.092495,0.28998,0.080826,0.0883,0.070426,-0.038,-2.4182,-0.063358
0.050077,0.10808,-0.38451,-0.19431,-0.154,0.11,0.056,0.14458,0.42052
0.14899,-0.099259,-0.042001,-0.18933,0.00789,0.30147,0.004,0.10319,0.027949
-0.22558,-0.18437,-0.9134,-0.26822,0.154,0.0095119,-0.108,-0.4351,-0.13758
0.42341,0.794,-0.34873,-0.11279,-0.217,-0.40096,0.09,0.14099,0.071234
0.3328,0.58568,0.19596,0.035547,0.0339,0.14689,0.022,-1.2233,0.025721
0.2327,0.097609,-0.86538,-0.063209,-0.0378,-0.71483,0.022,-2.5383,0.40477
-0.013585,-0.11241,-0.015053,0.38247,-0.0688,0.20449,-0.018,0.43087,0.017187
-0.28856,-0.33165,-0.052687,0.58342,0.0451,0.015255,0.21,0.30983,1.12
0.034906,-0.017623,-0.7877,0.21338,-0.144,0.21518,0.05,-0.34759,1.0054
-0.14342,-0.14188,-0.21498,-0.17853,-0.0375,-0.4845,-0.142,-0.56245,-0.35743
-0.11486,-0.062637,-0.32397,0.30968,-0.109,0.1486,-0.122,0,-1.2213
0.098983,-0.0094372,0.2976,0.072739,-0.0461,-0.13947,-0.048,-0.28215,0.37022
0.029147,0.31064,2.0227,0.78059,-0.059,0.04358,0.048,0.24914,0.071531
0.06999,0.67316,0.040751,-0.84636,0.152,0.0094829,-0.056,-0.094848,0.8305
0.16544,0.075359,0.51277,0.30948,1.94,0.037873,0.16,0.7669,-0.61819
0.13217,-0.22828,-0.15983,0.31144,0.529,-0.47622,0.198,-0.41243,0.55034
-0.0045606,-0.1329,1.0415,0.38093,-0.0824,0.16661,0.142,-0.038685,-0.31106
-0.015431,0.16336,-0.80979,-0.66382,-0.197,0.0067556,-0.006,0.27094,0.46382
-0.12933,-0.2121,-0.45758,-0.52429,-0.0477,0.089634,0.192,0.18229,0.72736
0.075173,-0.4134,-0.12073,0.33906,-0.0196,-0.63373,-0.098,0.10563,0.2717
0.11543,-0.082418,-0.18716,0.4592,-0.142,-0.10466,0.254,-0.0078104,0.45386
0.00048033,0.0012815,0.49087,0.06927,0.202,-0.46549,0.14,0.016921,-0.090641
0.00019395,0.10542,-0.41318,-0.1938,0.0797,-0.51775,-0.062,-0.097217,-0.17798
0.090516,-0.098249,-0.75922,0.10317,0.296,-0.22915,-0.072,-0.16219,-0.62294
-0.39857,-0.38178,-0.82916,0.51895,-0.0567,0.35131,-0.06,-0.062447,0.059483
0.18212,0.1181,0.27515,0.21013,0.0636,0.48407,-0.026,0.018345,0.3277
-0.19427,0.09667,1.3991,-0.93499,-0.119,-1.0605,-0.018,0.31335,2.1084
-0.1257,-0.24452,-1.3336,-0.5336,0.174,0.47168,-0.08,0.30476,-0.092414
0.17576,0.018933,0.17548,0.44143,0.00818,0.22716,0.148,0.25388,0.3983
-0.20407,-0.2519,0.57888,-0.63853,-0.0763,0.00053463,0.032,0.016825,-0.10638
-0.44708,-1.3418,-1.3211,-0.6051,-0.291,0.019165,-0.036,0.097872,-0.27178
0.41504,0.45391,-0.3751,0.3986,-0.199,0.55854,-0.176,-2.3147,-0.5949
-0.033747,0.077597,0.61993,0.1667,-0.071,0.12593,-0.13,-0.14596,-0.62483
0.014894,0.080738,-0.68758,-0.856,0.127,0.54957,-0.096,-0.47991,-0.82798
-0.032533,-0.060319,-0.0062303,-0.080986,0.046,0.11637,-0.046,0.17135,-0.27772
0.356,0.49457,1.8353,-0.053693,-0.159,0.21079,-0.01,0,0.20081
0.091137,0.1054,-0.35562,-0.067647,0.165,0.022499,-0.588,-0.19299,-0.53603
-0.97742,-0.93523,-1.8118,-2.1308,-0.34,0.3362,-0.094,-1.8904,-0.2469
-0.048184,0.075275,0.023707,0.34653,0.217,-0.080933,-0.054,0.4072,-0.43656
0.028241,0.02747,-0.7019,0.28727,0.415,0.20668,-0.078,-2.7665,-1.4567
0.19082,0.14206,0.39742,-0.64409,-0.0605,-0.12118,-0.018,-0.55751,-0.4066
0.027095,0.00065876,-0.024744,0.2111,-0.114,0.28631,0.114,-0.048822,-0.1476
0.068462,0.13294,-0.66066,0.29449,-0.107,0.18266,0.388,-0.2032,0.0038955
0.10958,0.057044,0.055206,0.24776,-0.027,0.11242,-0.008,-0.12793,-0.10505
-0.35737,-0.38377,-0.75101,-0.49938,-0.0323,0.069299,-0.014,-0.40947,-0.15476
0.10161,0.027402,-0.2751,-0.3063,-0.049,0.089111,0.01,-0.43371,-0.269
-0.065209,-0.019761,-0.23664,-0.015905,-0.0056,0.43041,-0.132,-0.41399,-0.17133
0.3957,-0.20158,-0.1312,-1.427,-0.00916,0.28103,0,-0.082335,-0.088717
-0.61734,-0.022021,-0.12429,0.6705,0.0781,0.44924,0.096,-0.061774,-0.14782
0.11093,0.22766,0.83542,-0.12886,0.0864,0.42497,0.112,-0.33163,-0.1672
0.50283,0.49535,0.39668,-0.045516,-0.175,0.22958,-0.018,-0.54422,-0.087149
0.068277,0.1035,0.071026,0.29372,-0.12,0.18592,0.132,0.037942,0.10739
0.036942,0.16194,0.2284,0.23224,-0.0742,0.30553,-0.04,0.27428,0.10088
-0.20681,0.25501,0.45285,0.57105,-0.109,0.015526,0.102,0.18712,0.23914
0.11639,0.053065,-0.15447,-0.0044354,-0.305,0.38836,-0.02,0.041541,0.18275
0.071871,0.29321,1.2916,0.359,-0.223,0.29078,0.038,0.28502,-0.23728
-0.006703,-0.0090962,0.27612,-0.027047,-0.221,-0.41127,0.078,0.031576,0.075097
0.40264,0.0094085,0.36928,0.054052,-0.0243,0.21869,0.156,0.1494,0.42894
0.40483,0.06656,-1.196,-0.02327,-0.0251,0.36733,-0.012,0.13914,0.09744
0.52758,0.2488,-1.5729,-1.6657,0.023,0.36648,0.114,0.25119,0.34383
0.13803,0.13202,0.17622,0.34802,-0.0282,0.21934,-0.012,0.17816,-0.20374
-0.23611,-0.22678,-0.23025,-0.17423,-0.104,0.14002,0.026,0.20541,1.0855
-0.069966,-0.026757,-0.012934,0.038571,0.255,0.23665,0.006,-0.59105,0.78011
-0.8013,-0.96552,-0.26254,-1.9953,0.0956,-0.29246,0.072,-0.59391,-0.32442
0.015428,0.16402,-0.21739,0.40442,0.635,-0.40329,-0.064,0.0062107,0.24344
0.36802,0.20511,-1.113,-0.017951,0.179,-0.19236,-0.122,-0.10663,-0.52932
0.025603,0.11482,-1.6059,-0.24135,-0.131,0.50226,0.152,0.37617,0.027427
0.055027,0.29705,0.66656,0.6232,-0.309,0.18905,-0.068,0.0070308,-0.9265
-0.02447,0.12914,0.38513,-0.2477,-0.229,-0.22879,-0.148,-0.48493,-1.0771
-0.012036,-0.017988,-0.57036,0.063429,0.00817,0.0046946,0.024,-0.0081693,-0.27683
0.1057,0.10081,0.31687,0.25059,-0.0322,-0.080132,0.066,-0.12455,0.20369
0.10662,0.028978,-0.55979,-0.96943,0.239,-0.03705,-0.116,-0.53329,-0.32426
-0.14479,-0.40078,-0.39896,-0.57285,-0.0633,0.61165,-0.028,-0.18842,-0.17727
-0.15462,0.015822,-1.061,-1.2059,0.0561,-0.52066,0.002,-0.18006,-1.3013
0.20749,0.25589,-1.1509,0.1126,-0.0222,-0.17384,0.016,-1.9551,-0.097163
1.4324,1.8461,5.0041,1.7948,-0.214,-0.30442,-0.14,0.51566,-0.026532
-0.62604,-0.67778,-1.578,-1.0408,0.0551,-0.25287,-0.028,0.16259,0.24807
0.039681,0.044929,-0.15352,-0.27871,0.14,0.10007,0.18,0.29291,0.74638
0.059723,0.11492,-0.070435,-0.29129,-0.0297,-0.0040638,0.01,-0.038819,-0.20919
-0.20571,-0.029789,-1.4427,-0.43022,0.0715,-0.58648,-0.194,-0.082978,-0.03149
0.20894,0.96587,0.78327,0.31188,0.522,-0.38355,0,-0.1828,0.21046
-0.44528,-0.19041,-0.028324,0.1682,-0.103,0.048712,0.2,0.2204,1.2969
0.0016614,0.13805,0.55131,0.55334,0.409,-0.24802,-0.014,-0.79518,1.1744
0.18105,0.31146,-0.55784,0.32628,0.0513,0.073432,0.016,-3.9272,-0.063662
-0.2111,-0.22861,-0.23305,-0.79853,0.102,-0.19724,0.074,-0.28847,-0.13644
-0.31722,-0.21756,0.068673,0.093878,0.0921,-0.25663,0.068,-0.20319,-0.4648
-0.12067,-0.0031764,-0.677,-1.0768,-0.0224,0.022984,0.072,0.59226,1.5805
0.61191,-0.23008,-0.10498,-0.7197,-0.0829,-0.59054,-0.088,0.46512,0.52088
0.041079,0.053563,0.44261,-0.031362,0.0761,-0.01987,-0.112,-1.2195,0.41327
0.14845,0.15412,-0.35116,0.062611,0.0502,0.7605,-0.044,0.28917,1.0181
-0.37056,-0.24308,-1.6802,0.22101,0.046,-0.072592,0.074,-1.1192,-0.067475
-0.32042,-1.1831,-1.1201,-1.2299,0.208,0.097694,-0.01,0.29322,0.41353
0.058739,0.29043,0.87149,0.47887,-0.103,0.21092,-0.026,-0.012111,-0.40475
0.36902,-0.21785,-3.0983,-0.74881,-0.147,-0.41606,-0.044,0.15644,-0.3928
0.031011,0.022245,-0.15028,-0.25386,0.0828,0.059034,0.04,0.096501,-0.13036
-0.27136,1.1148,2.1182,0.43843,0.00719,-0.4514,0.044,0.79146,-0.3977
-0.09953,-0.037792,-0.63697,0.089519,-0.0247,-0.14784,-0.074,0.20735,-0.69658
0.15814,0.4543,-1.3613,-1.0149,0.121,-0.222,0.022,-0.089094,-0.86034
-0.076543,0.076303,-0.43136,-0.449,0.166,0.2191,-0.09,0.60536,-0.56813
-0.59902,-0.037492,-1.0179,-0.61336,0.068,-0.053904,-0.044,0.15701,-0.19425
-0.096699,-0.043535,-0.1542,-0.12953,-0.0422,0.25427,-0.002,-0.28825,0.040584
-0.2414,-0.23263,0.91176,-0.63413,-0.0156,0.5088,0.008,0.14801,0.042273
0.63674,0.5609,0.51986,-1.0312,0.0459,-0.61541,0.078,-0.17933,-0.72175
-0.12666,-0.081094,-0.36313,-0.49988,0.337,-0.6955,0.226,0.17648,0.012099
0.042185,0.25642,1.0458,0.30683,-0.204,-0.34616,0.046,0.14131,0.57828
0.37159,0.10848,1.1338,0.30529,-0.0254,0.13758,0.002,-0.20539,-0.14178
-0.043719,-0.067191,-0.47413,-0.33409,1.03,0.075334,-0.154,0.47534,0.47179
-0.1201,-0.27202,-0.058301,-1.7255,0.0314,-0.2328,0.028,-0.23965,0.056999
0.19752,-0.23959,-0.68402,-0.60207,-0.402,-0.99916,0.024,-0.16658,-0.074995
-0.017708,-0.0472,0.45139,-0.41804,-0.091,0.33774,0.09,-0.061421,-0.022119
0.063904,0.036989,0.059069,0.33017,0.0214,-0.39371,-0.01,-0.032541,0.40591
0.71172,0.42697,-3.9256,-0.94844,-0.0167,0.0041707,0.138,-0.1198,-0.17025
-0.019452,-0.0083916,0.5662,0.023627,0.00183,-0.28173,0.058,-1.3286,1.814
0.17406,0.47862,-0.18359,-0.43889,0.126,0.099153,0.104,0.093254,-0.27809
-0.26517,-0.54555,-1.0621,0.22106,0.0471,-0.39307,-0.07,0.060276,-0.086217
0.13547,0.22539,-0.37226,-0.56643,0.252,-0.3543,0.064,0.30986,0.043394
0.28512,-0.88075,-0.59115,-2.0792,-0.152,0.26875,0.274,-0.30857,0.62688
-0.63255,-0.73955,-1.8637,-2.2234,0.19,-0.34211,-0.046,0.39273,1.8512
0.034452,0.25878,0.072313,-0.54065,-0.243,-0.39437,-0.086,-0.70133,-0.74256
0.048315,0.32665,-0.40903,0.30981,-0.0296,0.35552,-0.128,-0.072556,-0.21973
0.29174,0.92563,0.9472,0.40589,-0.118,0.35075,0.036,0.16904,-0.11047
-0.10577,0.33043,-1.0194,0.69063,0.461,-0.76134,-0.118,0.1195,0.51499
-0.48806,0.94616,-0.97436,-0.17876,0.258,-0.26761,0.032,-0.20959,-0.76118
0.32125,-0.24481,0.31169,-0.40607,-0.065,0.075539,0.332,-0.010966,0.051661
0.10388,0.044869,0.77725,-0.063925,0.152,-0.13714,0.082,-0.30973,0.25743
0.12656,0.13553,-0.39071,-0.074837,0.144,-0.25665,-0.118,-0.68836,0.22901
0.30113,0.78067,-1.5036,-0.42183,-0.048,0.40669,-0.344,-0.5772,-0.36999
0.28852,0.37304,-0.14182,0.66548,0.0019,-0.084292,0.088,0.086188,-0.24894
-0.81818,-0.66565,-0.65597,-1.3185,0.134,-0.08578,0.196,0.36983,-0.50803
0.24637,0.35506,0.52235,-0.050092,-0.115,0.70464,0.034,-0.64329,-0.30255
-0.14569,0.13312,2.2182,0.46027,0.0377,0.43258,-0.012,-0.015528,-0.35224
-0.069455,0.25542,-0.40689,0.39951,-0.358,0.17333,0.162,-0.59308,-0.033475
0.19995,0.72327,1.404,0.094339,0.165,-0.14589,0.04,-0.0061027,0.30312
0.31455,-0.078744,-0.17425,-0.11936,0.294,-0.51533,-0.178,-0.78782,-3.0006
-0.236,-0.11519,-0.94659,-0.3675,0.224,-0.39406,0.114,0.046291,2.2719
0.02466,-0.64497,-1.3658,-1.7519,-0.0643,0.064743,-0.048,0.016559,-0.3317
-0.34942,-0.046251,0.13806,-0.034395,0.52,-0.35167,-0.196,0.31199,-0.89941
0.20962,0.10635,0.23037,-0.13022,0.0896,-0.59441,-0.098,-0.28279,-0.19026
0.17368,0.21539,0.32878,-0.1582,-0.189,0.15219,-0.106,-0.13756,0.066237
0.24513,0.36258,0.95949,0.017319,-0.0335,0.079885,-0.08,0.086972,0.10522
-0.054543,0.45075,1.1407,-0.63227,-0.041,-0.27624,-0.118,-0.06516,1.5355
0.04622,-0.079137,-1.4798,-0.68206,-0.109,-0.48275,-0.118,-0.5099,-0.73265
0.033198,-0.21288,0.081938,0.3107,-0.0823,0.3658,0.322,-1.5359,1.1334
0.25053,0.14529,1.6754,-0.81965,-0.0948,0.12773,-0.146,-0.23462,-1.4782
-0.070728,0.12642,1.8803,0.035521,1.22,-0.14725,-0.07,0.36045,-0.11866
-0.25445,0.51933,1.2251,-0.71645,-0.117,0.48638,0.27,0.27115,0.41075
-1.6463,-1.6941,-0.85622,-0.85112,-0.111,-0.2494,0.01,0,-1.0606
0.018192,0.016562,0.30221,-0.20942,-0.272,-0.1486,0.096,0.0012928,-0.73989
-0.14558,-0.0098716,0.56576,0.21175,-0.248,0.03996,0.024,0.22503,1.4391
-0.018742,-0.45286,-0.87634,-0.52091,0.00433,0.67205,-0.078,0.20694,-1.0074
0.27373,0.12152,-0.55246,-0.73907,-0.257,-0.075443,-0.136,-0.20898,-0.10017
0.14638,0.21663,-0.70928,-0.041889,-0.233,-0.67921,-0.296,0.13114,-0.20455
-0.44231,-0.49683,-1.3488,-1.7506,-0.153,-0.19315,0.192,0.12053,-0.36733
0.017805,0.15128,1.0332,0.39872,-0.0742,0.34091,0.048,0.29953,0.38471
0.17928,-0.013334,-1.4398,-0.46407,-0.0363,-0.26912,0.094,-0.0078749,0.30855
-0.49063,-0.42753,-0.62158,-0.31748,0.975,0.27351,-0.04,-0.10751,0.47017
0.096336,-0.034777,-0.15403,0.13855,-0.263,0.0023292,0.058,0.096087,-0.27042
-0.27052,-0.59692,-0.76402,-0.52529,-0.203,-0.26718,0.09,0.30091,0.60371
-0.31338,-0.086258,-0.11031,-0.78112,-0.0574,0.085877,-0.024,0.027762,-0.269
-0.61246,-0.7355,0.022511,-1.6134,-0.179,-0.30009,-0.022,0.31606,0.057523
