Erl1.24vDMSO.24_logFC,Erl3.6vDMSO.6_logFC,Erl3.24vDMSO.24_logFC,Erl3.72vDMSO.72_logFC,Erl3.168vDMSO.168_logFC,Erl10.24vDMSO.24_logFC
0.0215938654,0.0227487327,0.0032152793,-0.1455149465,-0.1803084969,0.0431573858
-0.0490965048,-0.1135740958,-0.095935577,0.0221615316,-0.2570703487,-0.0519690582
-0.0486093283,-0.1211309875,-0.0925110265,-0.1728090328,-0.2095135688,0.255687446
0.0642344352,0.1232779254,0.1041000258,-0.0693040079,-0.3232620456,0.178844551
0.4486734703,0.2848339891,0.3627056561,0.3152649801,0.0460653997,0.716173538
-0.4015630131,-0.1581640745,-1.0784800371,0.5836879984,-0.3258824086,-0.5928647572
-0.5567390865,-0.1296675824,-0.7327098362,0.562379792,-0.0555856669,-0.7111029026
-0.1968115626,0.2918405374,-0.0810791074,-0.4545257536,-1.7702888213,-0.8339512269
-0.1163290579,0.060996036,0.0543568589,-0.2392570251,-0.2150069378,0.0955516943
0.2254857171,0.242538084,0.4729712483,-0.1306126788,-0.9448096123,-0.0994714023
-0.0309826408,-0.2368618971,-0.0779243105,-0.5257934748,-0.6738009059,-0.1687133812
-0.1425726065,-0.1866211224,-0.2509399315,0.5592063062,-0.022331872,-0.4880030549
0.0962629353,0.0404048002,0.1983182631,0.4377875137,0.2634263799,0.103948268
-0.081526896,0.1585289193,0.0088727818,0.0826687761,0.1270606931,0.2596841877
-0.420238878,-0.1077146407,-0.3026964657,0.4499135012,-0.5382642612,-0.4478222301
0.3119039149,0.6868987472,0.2557203098,0.3169857608,0.7430830628,0.3059541289
-0.5264714753,-0.1500328779,-0.6525607717,-0.0873839399,-2.1832338553,-1.0552772783
0.0086622386,-0.0339620312,-0.0486619986,0.0999592584,-0.0341511624,0.0093251129
-0.1291207862,0.0060957784,-0.1015278552,0.0132910416,-0.2983818977,-0.191038011
-0.551050811,-0.0304343453,-0.5003960615,0.5016173379,-0.2105962242,-0.1347169278
0.1532683082,0.0989095631,0.195335521,-0.1030992555,0.0268798605,0.2238385201
0.2478985434,-0.2349378907,0.294463012,-0.024474796,0.2548616305,0.1361951956
0.1471412329,-0.1796681462,0.1963460778,-0.1673474853,-0.0687172849,0.2801614736
0.1614798595,-0.1428201019,-0.1184566324,-0.5943561416,-0.5443479238,-0.2885048957
-0.0381206116,-0.1303508821,0.221296289,0.1440221943,-0.1030069683,0.1516352496
0.8189209539,0.4972217303,0.5786066768,0.6871972185,0.6122989636,0.4354936062
0.2507202524,0.1901007282,0.292113207,0.2585647794,0.269397239,0.1989660663
-0.1172512961,-0.097453727,-0.0874461304,-0.025278907,0.0901639052,0.0948859208
-0.5547841119,-0.3581254028,-0.6374620281,1.0336485195,-0.0182699477,-0.5560932048
0.1072459041,-0.1212412377,0.0302954665,0.2091312134,0.1690806863,0.1216830368
0.0734768603,-0.3531527298,0.0583800615,0.5746444831,0.1216475888,0.0306890295
-0.0400622136,0.303334543,-0.0118348781,0.0964829301,0.0265173272,-0.0267358908
-0.7132904,-1.498633385,-0.9838592049,-0.0035569966,-0.6951118775,-0.6176523363
-0.3457655001,-0.0971075134,-0.2372091173,-0.3134654292,0.3026519748,-0.1500204631
-0.6210864524,0.1245455464,-1.0248762413,-0.1685802847,-0.0543148405,-0.7054496088
0.0385829951,-0.0829520036,-0.1787392921,0.20577017,0.3215065153,0.080978993
-0.009731829,0.1725792126,0.1380029156,-0.0719590424,0.024875447,0.1859405505
-0.017751665,-0.1366814985,0.0429456788,0.1231712235,-0.2587414333,-0.1451755014
-0.2723492861,-0.0694045349,-0.2389203975,-0.1404283289,-0.0653275537,-0.1476465154
0.0126015111,0.2308692844,-0.1923072597,0.3106871756,0.0964329485,0.068982544
-0.4476350152,-0.895408284,-0.1038330539,-0.5118859951,-0.1829321936,-0.434848114
-0.3318976789,0.2560030009,-0.2588716669,-0.1452619175,-0.0810648688,-0.218028054
-0.0870232239,-0.2175205773,-0.0675473589,-0.134390361,-0.4090876049,-0.1512533629
-0.1441480139,-0.0936341498,-0.1692438964,0.2088767011,0.1743208603,-0.17528145
0.0386581536,-0.2824072981,-0.3358669224,-0.0016637812,-0.6056229266,-0.4466914029
0.0181157478,-0.2492872394,-0.1749694844,0.5084572612,-0.0992498306,-0.0321315219
-0.0406692557,-0.0793356386,-0.0744971105,0.4198636831,-0.1957483841,0.0130558846
-0.5268410232,0.1200606317,-0.4291514428,0.299652525,0.2436789361,-0.64210988
-0.1897504375,-0.0147348423,-0.2495418359,0.3517732211,-0.2030800292,-0.0760886318
-0.1248923999,-0.245155136,-0.2471119218,0.2370607654,-0.1824332922,-0.0171321158
-0.9004750314,0.0777228619,-1.1540767461,0.079916402,-1.296748266,-1.3714754084
-0.0577936342,-0.1239161825,-0.1706012444,0.4056009802,-0.0241795157,0.006108288
-0.2765495822,0.1351839663,-0.1806120019,0.0165629298,0.080177985,-0.5580651529
-0.3251011738,0.1695776224,-0.3821306308,0.4860559404,0.6400700634,-0.4620669509
-0.0536394949,0.2178009053,0.2681360735,-0.0687702548,0.1761554234,-0.2987757691
0.213608664,-0.0341629146,-0.0415838866,0.0853438161,-0.1598552994,-0.2197240707
-0.2538380665,-0.9002795118,0.0536610131,0.569480254,0.0468127063,-0.6745173199
0.0928196514,-0.2115027536,-0.0987176746,0.4280817758,-0.0401556195,0.0066731988
-0.5546826513,-0.8111160721,-0.9204702017,1.2231534939,-0.9958039906,-1.0793964836
-0.1660054419,-0.241140809,-0.1527640299,-0.1340847507,-0.0709265854,-0.085507772
0.0415692839,-0.0096518068,-0.0021379267,-0.1454935369,0.1150736121,-0.0146600754
0.1330086088,-0.0669225493,0.0883649915,0.2696672826,-0.0458708497,0.1494767642
-0.0273714898,-0.3328832664,-0.0194362237,-0.3008938191,-0.1248321838,-0.1056156658
-0.098775057,0.1322765259,0.0045921866,-0.0455421287,-0.1751053378,-0.0155040693
0.2049789205,0.3610324458,0.2216735224,0.2682243293,0.1303415129,0.2262924173
0.0954096982,-0.1380824259,0.0385963114,0.1583329203,0.2869560811,0.1858774659
-0.0651713155,-0.0298079416,-0.0065384858,0.0337529248,-0.1439436405,-0.0742456927
0.0373221546,-0.1160235055,-0.08755421,0.2163570298,-0.1590037308,-0.0413524919
-0.3232532083,0.0876448538,-0.3494526264,-0.1592721048,-0.0177692043,-0.2655314956
-0.1034094708,0.0705372995,-0.0143095653,0.0719430162,-0.0199513316,-0.127900497
-0.0392461397,0.0751706085,-0.0889487512,-0.02860488,0.0559595693,-0.0840746995
-0.2881254622,0.0797029432,-0.0318273999,0.1174007156,-0.0706888239,-0.0446441581
-0.1468830434,0.2691548048,-0.1447525212,-0.4948639904,0.002275817,-0.2395895621
-0.3639561281,-0.1596330774,-0.0269415597,0.2296734843,-0.2543443783,-0.1551505206
0.0510862607,-0.0451266335,0.018759329,-0.0682182876,0.0683386858,0.0653419293
0.2216177198,0.1213390272,0.1863299335,0.0014663647,0.1151208714,0.2483474389
-0.5006924826,0.1945542651,-0.4941580276,-0.0855049706,0.0552124526,-0.4887793835
-0.0872016301,-0.0527154192,-0.1880638138,0.1059786872,0.0274505697,-0.1341409779
-0.0423761327,-0.0848167229,-0.0627778791,-0.1051327727,0.1905105353,-0.0273722134
0.3028444427,0.1628456141,0.341839171,0.0584006189,0.1364164226,0.4526334456
-0.0605659395,-0.087494925,0.2464669153,-0.0686189591,0.0967076592,0.1185476066
-0.0103599197,-0.0405817495,0.1375818984,-0.0936257057,0.2152439257,0.0587786984
0.0385208108,-0.0703010355,0.0798482839,0.3385285538,0.1447419588,-0.0414944476
-0.0058663706,-0.1630161221,0.0618321932,-0.3040736257,-0.6309089482,-0.0986036237
-0.4094610001,-0.0443032897,-0.928345229,-0.0316039728,0.2599106741,-0.3101305274
-0.3691043114,-0.2936058314,-0.3269188706,-0.1757835179,-0.3161652711,-0.4134232336
-0.1907483323,0.0547230948,-0.1193445433,-0.1107634639,0.1879734211,0.3082025553
0.1078874791,0.0044681465,0.0752200482,-0.0877299583,0.0662708576,0.0492307072
-0.099796407,-0.0063266951,-0.0791993546,-0.1887434683,0.0043188821,-0.1369557327
0.1027086749,0.2005207566,-0.076393228,0.0196345069,-0.2275759182,-0.105971724
-0.1079053486,-0.1593745595,0.2395790482,-0.0263862335,0.1629486539,0.3440631623
0.1635837811,-0.1862954115,0.1757920837,-0.1613235146,-0.0604121133,0.1245931931
0.101679512,0.1045616459,0.2687540854,0.0620859519,0.1825070626,-0.0731513993
-0.0985099863,-0.0438615137,0.0202565883,-0.1644694479,-0.0562106326,0.1979585198
0.0392280035,-1.2647464314,0.2827277721,-0.0363287576,-0.7270413911,-0.3108913099
-0.034618168,-0.4127931905,0.1215247847,-1.6793948133,-2.7982840548,-0.0854333113
-0.5071264477,0.1877689894,-0.6879236016,-0.2647558865,-0.0221528349,-0.5405174818
-0.0331072781,-0.0332849451,-0.1051524962,-0.174659394,-0.1918783738,-0.135912348
0.0887613752,-0.0670743331,-0.1666349793,0.2271112199,-0.0553863802,-0.2431197452
0.3493281967,0.2872346926,0.4917865416,-0.1322683718,0.1856085258,0.3924552613
0.0825770087,-0.1132313212,-0.0545855774,-0.0862817551,-0.0684774264,-0.03650668
-0.2949950671,0.2686476656,-0.4243495804,-0.0019260896,0.140781883,-0.3880835381
0.5022223541,0.2022878931,0.6070662908,0.2826263142,0.4082103981,0.5657636218
-0.2150395212,-0.5729310137,-0.6975251496,-0.515825278,-0.849243613,-0.6107060122
-0.1215607429,-0.1213876709,-0.06978746,-0.0042300155,0.0178754091,0.0199024192
-0.0799149213,-0.1747880135,-0.1472290748,-0.1706650058,-0.256830498,-0.2172655455
0.0303097755,0.0393311077,0.0812594698,0.4410954571,0.2129624616,0.1269847414
-0.2779275018,0.0492355335,-0.2134710969,-0.3625600521,0.1566975933,-0.2748637821
0.6490685223,0.1234064174,0.241791365,0.1652927633,0.0163608625,0.0909038439
-0.0628127607,0.0441618371,0.005042027,-0.1751411276,0.0685937348,-0.0963899894
0.259189779,0.0849148594,0.2383656661,0.0909717677,0.4081867538,0.4623749072
0.1626477476,-0.8259620253,-0.3315025036,-0.3641815713,-0.8758451926,-0.0184881793
-0.3664457475,0.0756072401,-0.1823490556,0.3255120229,-0.2845525482,-0.3147267434
0.1471593347,0.1145228594,0.0787250966,0.0345027232,0.1099238392,0.1344250159
-0.1626710836,-0.9074841045,-0.5263590071,-0.2060758867,-0.4382295792,-0.4830253957
-0.0665619288,0.166171908,-0.0709072612,-0.1195836521,0.1133724986,-0.2895145325
-0.3216420199,-0.2073413098,-0.2587673953,-0.3649521114,0.0272191275,-0.2871178992
-0.1749887578,0.0642364099,-0.0830788206,0.2586173862,-0.0673598701,-0.1869119556
0.2959079038,0.1731789473,0.3741586978,0.1806236591,-0.0420735027,0.4204178191
-0.1101173805,-0.1869503441,-0.0648820617,0.117307518,0.0531592475,-0.0027121082
-0.8637282889,0.1083960242,-0.6027673837,-0.6378022718,-1.1555112659,-0.6359486735
0.0912012594,0.2769237708,0.3284197597,-0.0197081759,0.1017721071,0.1831771315
-0.2713785982,0.3182016181,-0.2451433512,-0.0437290207,0.7042488984,-0.2577383329
0.0554538781,-0.0682617033,0.005261728,-4.62034570966805E-05,0.0907141533,-0.078314137
0.1538303822,-0.0531373932,-0.1175201094,0.149038052,0.0146544101,0.1574302939
-0.0604396697,-0.0023066554,-0.1143826766,-0.0610812845,0.0442399535,-0.1907642301
0.0693060783,0.0257555012,-0.124000473,0.3234348412,0.1132388224,-0.1152265187
-0.1006154392,-0.1425004891,-0.2390226403,0.4184964593,-0.0365012049,-0.06236887
-0.2002248915,0.0647706388,-0.0854884614,-0.0237500453,0.1944739076,-0.2134267935
-0.7740610907,-0.5307201777,-0.2571317471,0.0768822234,0.1551653785,-1.2422224589
-0.2139935522,-0.057796468,-0.2545147902,-0.0125733226,0.0703501162,-0.1023498972
-0.0340691056,0.0657050796,-0.006898852,0.0932472432,0.3432763891,-0.0547343288
0.0492678703,-0.122849389,-0.1146933019,-0.082654175,0.090817056,0.0025708281
-0.4145557228,-0.0260166649,-0.2262875323,0.4933970749,-0.2494142016,-0.3756839011
-0.3212902326,0.1690770694,-0.4460761671,-0.0771349161,0.0473308689,-0.6646810096
0.1776046583,-0.0506725375,0.1780776602,-0.1315316675,0.2670561591,0.2500058058
0.0470064401,-0.1036490226,0.0398418052,-0.1381132017,0.1189528112,0.1261800234
-0.0340505497,0.0430140631,0.0719670122,-0.1141981049,0.0266919334,0.1547111872
-0.1503602486,-0.0674123633,-0.3109352801,0.0157891083,-0.0512528236,-0.5788568995
-0.1601951419,-0.0067770321,-0.2100619894,-0.1196139288,0.1158900996,-0.1133052296
-0.1727938473,0.2905564782,-0.1683732343,0.4838539672,-0.2926986556,0.4011276663
0.0407942731,-0.2257077469,-0.0634790082,-0.0529710098,0.0876062606,-0.1640309288
0.0581733489,0.3305784239,-0.1908282439,0.241244975,-0.2596414575,-0.027106968
-0.1473268199,-0.2709310876,-0.1222014962,0.0754435818,-0.1870352529,-0.1970376227
-0.1470846328,-0.2043683889,-0.2143346604,0.1668623356,-0.0993120481,-0.215477601
-0.0912888964,-0.0186776753,-0.1120462504,0.0141340747,0.1630771677,-0.1313417191
-0.0701901146,0.04398709,0.1706905264,-0.0158896813,0.239062984,0.2353319871
-0.0452448074,0.1184803953,-0.0117455394,0.1662541408,0.024655903,0.0415457569
-0.0611039145,0.1299297136,0.0689820883,0.0806997173,0.0608419901,-0.0386485532
-0.7585983928,0.141054612,-0.3509367341,0.0454822011,0.0549168154,-0.5174155843
0.3734816835,0.2865494286,0.5933438578,0.4622496848,0.7881724704,0.6402263564
-0.5036888982,-0.6430425095,-0.7303756506,-0.0183614523,-0.207694244,-0.6559432973
0.210672315,0.0761898689,0.162240341,-0.0593073389,-0.0198894192,0.0917490882
-0.0230119151,-0.1414572457,-0.0328583937,-0.0946815205,0.2007827963,0.0225732765
0.3867392599,0.1491310015,0.4061965607,0.3967943912,0.349339534,0.465421664
0.0088247883,0.0399790959,0.1145467481,0.0644184454,0.1238491995,0.0920174294
-0.1915169713,0.0341530587,-0.1863800837,-0.2814076291,0.0149300395,-0.0586559891
-1.0174294297,-1.82649281,-1.2430450774,-1.2551014501,-1.1559650542,-1.1826832073
0.0612534953,0.0561193574,0.0560767658,-0.0424565313,0.1094075128,0.0162341118
-0.1738606641,0.0537065782,-0.1346975968,-0.0860638466,0.239871868,-0.0516202568
-0.0934985104,0.138020802,-0.1694716148,-0.0504368667,-0.1584501233,-0.3917090114
-0.0587769066,0.0058975546,0.036960763,-0.1615778669,0.1891850391,-0.0693451261
-0.0126069153,-0.1275133573,0.0771045673,-0.2569620302,0.1103396668,-0.0408972581
-0.1166397361,0.2291294027,-0.2601228567,0.1229342904,0.0641024644,-0.2959437402
0.1318780162,0.0187502938,0.1332576986,-0.0053186596,-0.0201460469,0.179108473
-0.1114883946,-0.0317940045,-0.4202521863,0.3688203476,-0.0418579904,-0.1574775766
0.0196261688,-0.000636077,-0.0535342762,-0.1047361549,0.0953009136,0.1488856811
-0.207559729,0.2783969939,-0.472767681,-0.1355913669,-0.1042551172,-0.4731639793
-0.1688285533,0.0557903792,-0.1285333698,0.004103189,-0.0090055509,-0.1129088824
0.0361329069,-0.0251140879,0.0913890581,-0.0893348078,-0.0183812043,-0.02968154
0.0522925302,0.0298209095,-0.0045336931,0.1692143173,0.0326204929,-0.0390341527
-0.2788498819,-0.1987638345,-0.3375488841,-0.1319200526,-0.5857149449,-0.4018269127
0.064720584,0.2557905475,0.0108122898,0.3633370215,0.11246506,0.1894322269
-0.3396176271,-0.2104389262,-0.5444669829,0.3971925397,-0.2318347405,-0.3834508204
-0.3034763316,0.140562515,-0.2374025813,0.1831062243,0.0499984567,-0.3549360367
-0.151814554,0.0508047532,-0.0864122707,0.085565318,0.129829908,-0.176196692
-0.2916448534,0.0522407493,-0.3438227011,0.5274626978,-0.308234564,-0.2154038073
-0.1678262058,-0.2536257683,-0.4821376122,0.7153490154,-0.3683190037,-0.8241828539
-0.9561728376,0.2278671693,-0.3663455038,0.1531912178,0.2761332101,-0.7136897646
-0.0115802071,-0.2631521877,-0.0262164645,0.0541183944,0.0334033591,0.0621307696
0.2710905175,0.236313469,0.4391152186,0.6889139796,0.4567677487,0.3112490327
0.296548044,0.7822343153,0.2948741482,0.1507083953,0.0095837095,0.1427153491
-0.0599219537,-0.0795995066,-0.0873140602,-0.0117512519,0.0321698802,-0.0753422921
0.0964384127,0.2326460135,0.1733796556,-0.0128078796,-0.0340155866,0.0595889446
0.4649830791,0.2443374761,0.4192404692,0.0525432263,0.0796555925,0.2651728765
-0.0148448374,-0.5941092914,-0.258627034,-0.3107703777,-0.2130330959,-0.2635260476
-0.3458341417,-0.2019982996,-0.2987522992,0.2076000396,0.0637925033,-0.3336028287
-0.2499565838,-0.0488446282,-0.1020395061,0.0376288411,0.0590755472,-0.0843083287
-0.0539413005,-0.2984828972,-0.2565212933,0.1961955416,-0.2447697954,-0.2149493175
0.0281295733,0.2338718363,-0.071170975,0.1071005252,-0.2177544552,-0.3818876329
-0.0789024295,0.1815000039,-0.3034962247,0.2503093101,-0.1743941152,-0.2757944417
-0.3104753897,0.1888056799,-0.4677299647,0.3070959368,0.2453599415,-0.6009759497
-0.2428303008,-0.3186994563,-0.2236310033,-0.3211557388,-0.2592079281,-0.3562264578
-0.2251645941,-0.1583091153,-0.0784618225,-0.1439264918,0.0610075757,0.0592196001
-1.2581201022,0.0978395228,-0.3431152231,-0.0954052396,0.3307077377,-0.7757133278
-0.0282576168,-0.0293990002,-0.0089660304,-0.180275515,0.0503443697,0.0063203566
-0.1699877111,0.1013137798,-0.2296245739,0.0321921949,-0.0925336482,-0.1962550666
0.058723452,-0.0947811306,0.0990711688,0.0669652775,-0.0597332994,0.1201525064
-0.0227679955,-0.1081617823,0.3672684277,1.2984822395,-0.4914246391,0.0583484365
-0.1380232837,-0.1539993635,-0.0810006998,-0.204998316,0.2220849362,-0.1840082379
-0.33452693,-0.392959658,-0.7149949428,0.7989630852,-0.1839069582,-0.4806766569
0.1325979011,0.0376888519,0.2695547238,-0.200573618,0.4447426979,0.2914961388
-0.3615293549,-0.1375345298,-0.2178545725,0.1353985449,0.1063431833,-0.3505191324
-0.1373744934,0.0341763084,-0.1340879919,-0.131766334,-0.118309644,-0.073841299
-0.0098960867,-0.0972754873,0.0160512812,-0.2247384896,-0.0682504948,-0.0233902814
0.2382096797,-0.0682007634,0.4210746472,-0.2707119849,-0.2094225482,0.1828183424
0.2779187975,0.1345622906,0.1059899507,0.086833201,0.1510212879,0.2015723554
-0.7023597166,-0.3247643057,-0.319860303,-0.5089014884,-0.5177044568,-0.7761428365
0.3705071257,0.1773962423,0.4621058026,0.3520744618,0.0772484673,0.2987448517
0.02020313,0.2262352346,-0.1296805505,0.178207213,0.0681529691,-0.0219425884
-0.5051154358,-0.288401806,-0.2787106393,-0.4391840099,-0.0978944601,-0.4752686052
-0.3251170353,-0.0860183066,-0.3864569365,-0.3034106605,-0.5323289095,-0.4586041489
0.0380657428,-0.3486055489,0.1611822312,-0.1579736152,-0.3561858693,0.2845381655
-0.0476730546,0.213003324,-0.089369958,0.0029421045,-0.031371308,-0.2711685876
0.4822938385,-0.3413838684,0.3971320751,0.0586380146,0.2774536752,0.1611431279
-0.0124513225,0.0682428972,0.0417889791,-0.1305664072,0.064380852,0.0326086744
-0.2498772281,0.1258617635,-0.1221342338,-0.1026098649,0.1190087289,-0.326064002
-0.0304583123,-0.2095336196,-0.1369309503,0.1118272757,0.1549575051,0.0269519477
-0.2857526447,0.3196641865,0.0791203165,0.1102162258,-0.528735541,0.1318668638
-0.2202649417,-0.1185624936,-0.3014387903,0.0767039501,-0.0750632929,-0.2287675418
-0.2233196568,-0.1835654032,-0.197565467,-0.1485854746,-0.0394970485,-0.2713711376
0.0840110374,0.0221250843,0.0522249394,0.1559417753,0.3121556272,0.1298091351
0.0385020584,-0.0606417183,0.0827267575,-0.0773493148,-0.1845589994,-0.0190781365
-0.0591926476,0.251853631,-0.3269305486,-0.2328063836,0.1170208819,-0.2150938131
-0.0442543928,0.0157466744,0.0245769941,0.0903104235,0.0059756556,0.0668511983
-0.0908801701,-0.0220481721,-0.1217280618,-0.1909243282,-0.0204688964,-0.1091141956
-0.1349660845,0.1459824187,-0.0421600126,0.3911192228,0.1373054746,0.1087714857
-0.3920272395,-0.5521069364,-0.4240164412,0.9045198707,-0.4203133394,-0.4619397255
-0.1084396339,0.0917137514,-0.0900010498,0.0563166873,0.0785954281,-0.0522662228
-0.1828275055,0.1107327943,-0.1854215314,-0.6199029806,-0.5844694666,-0.3030264227
0.1594734964,0.1024204904,0.2739404998,-0.0235706258,0.1591496515,0.2666945252
0.0169298261,-0.1040092829,-0.1208093702,0.1953733518,0.0370600993,-0.0369090023
0.1492210923,-0.0621862123,-0.1651131423,0.0922524402,0.0514159866,0.1643263286
-0.4847870806,-0.2436371211,-0.5629973981,-0.0392899044,-0.1201582781,-0.4620046279
0.0070562279,-0.0490027002,-0.0824198142,-0.2181172243,-0.1504647533,-0.1863425846
-0.1134444616,-0.155335825,-0.0297275552,-0.7210497487,-0.7837069825,0.0438606413
0.0992184012,-0.1201599913,0.0913090728,0.0508786599,0.116308469,0.0282731091
-0.3264167657,0.1033220519,-0.1913670167,-0.2009640106,-0.1663565634,-0.097279159
-0.2152891627,-0.0886896459,-0.2202041691,-0.0292954539,-0.0412263735,-0.2385350415
-0.0962368513,-0.0362038342,0.1277533729,-0.7178319121,0.0210943919,0.2077864426
-0.3483974462,-0.3057846237,-0.4500033036,0.1130006709,0.1131354548,-0.4140023274
-0.1808955304,-0.0121646122,-0.2138476844,0.1595954779,0.0550069612,-0.0871982891
0.2405913687,0.030122543,0.2385391746,0.219309844,0.1775198887,0.3866989087
0.5093021698,0.3356393499,0.5446323084,1.0499789264,0.4331156296,0.5500563264
-0.2552759825,0.0081646457,-0.0328755313,0.3703831673,0.2755133133,0.0140009077
0.1101902808,-0.1074347554,0.1240600828,-0.0270482176,-0.014942894,-0.0079843083
-0.2505512897,-0.6124993249,-0.6537066362,0.8164145571,-0.1953999293,-0.7748210391
-0.0951885595,-0.089012305,-0.1910212957,0.145963982,-0.2508583005,-0.0515553464
